car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,858.0,305.0,553.0,257,257,1.7201612644828008,0.11467741763218672,3417.4999999999895,514.9220000000132
C2,672.0,295.0,377.0,199,199,0.7982111173925869,0.053214074492839124,2646.7999999999975,1237.6360000000122
C3,710.0,280.0,430.0,199,199,0.9713835384745549,0.06475890256497033,2741.799999999996,1181.676000000009
