passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,4.529,5,1,1,1.0,4.529,C1,17.029,67.529,ARRIVED,12.5,50.5,63.0
P00002,7.468,8,1,1,1.0,7.468,C1,29.229,67.529,ARRIVED,21.761,38.3,60.06099999999999
P00003,13.569,5,1,1,1.0,13.569,C2,26.069000000000003,46.66900000000001,ARRIVED,12.500000000000002,20.60000000000001,33.10000000000001
P00004,27.16,3,1,1,1.0,27.16,C2,35.769000000000005,46.66900000000001,ARRIVED,8.609000000000005,10.900000000000006,19.50900000000001
P00005,31.096,6,1,1,1.0,31.096,C1,38.929,67.529,ARRIVED,7.833000000000002,28.599999999999994,36.43299999999999
P00006,34.599,6,1,1,1.0,34.599,C1,38.929,67.529,ARRIVED,4.330000000000005,28.599999999999994,32.93
P00007,35.651,5,1,1,1.0,35.651,C1,49.829,67.529,ARRIVED,14.177999999999997,17.699999999999996,31.877999999999993
P00008,37.157,4,1,1,1.0,37.157,C3,47.157,59.957,ARRIVED,10.0,12.800000000000004,22.800000000000004
P00009,53.03,8,1,1,1.0,53.03,C2,73.03,101.13000000000001,ARRIVED,20.0,28.10000000000001,48.10000000000001
P00010,56.807,2,1,1,1.0,56.807,C1,74.029,81.829,ARRIVED,17.221999999999994,7.799999999999997,25.02199999999999
P00011,62.895,5,1,1,1.0,62.895,C2,85.23,101.13000000000001,ARRIVED,22.335,15.900000000000006,38.23500000000001
P00012,63.21,6,1,1,1.0,63.21,C3,78.21000000000001,101.31000000000002,ARRIVED,15.000000000000007,23.10000000000001,38.100000000000016
P00013,69.493,2,1,1,1.0,69.493,C3,92.91000000000001,101.31000000000002,ARRIVED,23.417000000000016,8.400000000000006,31.81700000000002
P00014,83.54,3,1,1,1.0,83.54,C1,91.04,106.64000000000001,ARRIVED,7.5,15.600000000000009,23.10000000000001
P00015,88.49,2,1,1,1.0,88.49,C1,98.24000000000001,106.64000000000001,ARRIVED,9.750000000000014,8.400000000000006,18.15000000000002
P00016,92.341,4,1,1,1.0,92.341,C2,112.63000000000001,125.43,ARRIVED,20.289000000000016,12.799999999999997,33.08900000000001
P00017,102.867,8,1,1,1.0,102.867,C1,128.14000000000001,150.94,ARRIVED,25.27300000000001,22.799999999999983,48.07299999999999
P00018,133.916,4,1,1,1.0,133.916,C2,143.916,156.71599999999998,ARRIVED,10.0,12.799999999999983,22.799999999999983
P00019,142.69,8,1,1,1.0,142.69,C1,172.44,207.14,ARRIVED,29.75,34.69999999999999,64.44999999999999
P00020,143.183,4,1,1,1.0,143.183,C1,192.54,207.14,ARRIVED,49.357,14.599999999999994,63.956999999999994
P00021,145.336,8,1,1,1.0,145.336,C1,172.44,207.14,ARRIVED,27.103999999999985,34.69999999999999,61.803999999999974
P00022,145.653,7,1,1,1.0,145.653,C1,180.34,207.14,ARRIVED,34.68700000000001,26.799999999999983,61.486999999999995
P00023,152.454,2,1,1,1.0,152.454,C3,157.454,165.254,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00024,160.533,5,1,1,1.0,160.533,C3,179.254,215.15399999999997,ARRIVED,18.721000000000004,35.89999999999998,54.62099999999998
