passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00043,343.594,5,1,1,1.0,343.594,C1,356.5099999999999,395.5099999999998,ARRIVED,12.915999999999883,38.99999999999994,51.915999999999826
P00044,351.783,7,1,1,1.0,351.783,C1,366.20999999999987,395.5099999999998,ARRIVED,14.42699999999985,29.299999999999955,43.726999999999805
P00045,356.249,4,1,1,1.0,356.249,C1,379.10999999999984,395.5099999999998,ARRIVED,22.86099999999982,16.399999999999977,39.2609999999998
P00046,356.972,7,1,1,1.0,356.972,C1,366.20999999999987,395.5099999999998,ARRIVED,9.237999999999886,29.299999999999955,38.53799999999984
P00047,366.872,8,1,1,1.0,366.872,C2,386.872,420.272,ARRIVED,20.0,33.39999999999998,53.39999999999998
P00048,374.221,4,1,1,1.0,374.221,C2,406.272,420.272,ARRIVED,32.05099999999999,14.0,46.05099999999999
P00049,376.846,7,1,1,1.0,376.846,C2,394.072,420.272,ARRIVED,17.226,26.19999999999999,43.42599999999999
P00050,381.326,4,1,1,1.0,381.326,C1,407.0099999999998,419.80999999999983,ARRIVED,25.6839999999998,12.800000000000011,38.48399999999981
P00051,404.015,4,1,1,1.0,404.015,C3,414.015,426.815,ARRIVED,10.0,12.800000000000011,22.80000000000001
P00052,410.532,6,1,1,1.0,410.532,C2,436.772,454.572,ARRIVED,26.24000000000001,17.80000000000001,44.04000000000002
P00053,410.633,3,1,1,1.0,410.633,C1,428.80999999999983,465.00999999999976,ARRIVED,18.17699999999985,36.19999999999993,54.37699999999978
P00054,418.872,3,1,1,1.0,418.872,C3,435.815,462.715,ARRIVED,16.942999999999984,26.899999999999977,43.84299999999996
P00055,420.962,5,1,1,1.0,420.962,C3,445.515,462.715,ARRIVED,24.552999999999997,17.19999999999999,41.752999999999986
P00056,421.043,5,1,1,1.0,421.043,C3,445.515,462.715,ARRIVED,24.47199999999998,17.19999999999999,41.67199999999997
P00057,426.262,4,1,1,1.0,426.262,C1,436.0099999999998,465.00999999999976,ARRIVED,9.74799999999982,28.999999999999943,38.74799999999976
P00058,435.452,5,1,1,1.0,435.452,C1,443.2099999999998,465.00999999999976,ARRIVED,7.757999999999811,21.799999999999955,29.557999999999765
P00059,440.21,4,1,1,1.0,440.21,C1,450.4099999999998,465.00999999999976,ARRIVED,10.199999999999818,14.599999999999966,24.799999999999784
P00060,443.731,6,1,1,1.0,443.731,C2,471.072,525.0719999999999,ARRIVED,27.341000000000008,53.999999999999886,81.3409999999999
P00061,447.647,6,1,1,1.0,447.647,C2,471.072,525.0719999999999,ARRIVED,23.42500000000001,53.999999999999886,77.4249999999999
P00062,458.361,7,1,1,1.0,458.361,C1,484.00999999999976,550.5099999999999,ARRIVED,25.648999999999774,66.50000000000011,92.14899999999989
P00063,465.543,6,1,1,1.0,465.543,C3,480.543,539.5430000000001,ARRIVED,15.0,59.000000000000114,74.00000000000011
P00064,471.588,4,1,1,1.0,471.588,C3,499.943,539.5430000000001,ARRIVED,28.35499999999996,39.600000000000136,67.9550000000001
P00065,472.179,2,1,1,1.0,472.179,C2,486.472,525.0719999999999,ARRIVED,14.293000000000006,38.59999999999991,52.892999999999915
P00066,474.124,7,1,1,1.0,474.124,C3,487.743,539.5430000000001,ARRIVED,13.618999999999971,51.800000000000125,65.4190000000001
P00067,481.942,6,1,1,1.0,481.942,C2,501.17199999999997,525.0719999999999,ARRIVED,19.22999999999996,23.89999999999992,43.12999999999988
P00068,485.668,2,1,1,1.0,485.668,C1,501.20999999999975,550.5099999999999,ARRIVED,15.541999999999746,49.300000000000125,64.84199999999987
P00069,489.575,7,1,1,1.0,489.575,C1,518.4099999999997,550.5099999999999,ARRIVED,28.834999999999752,32.100000000000136,60.93499999999989
P00070,493.208,6,1,1,1.0,493.208,C3,519.3430000000001,539.5430000000001,ARRIVED,26.135000000000048,20.200000000000045,46.33500000000009
P00071,495.039,7,1,1,1.0,495.039,C3,512.143,539.5430000000001,ARRIVED,17.104000000000042,27.40000000000009,44.50400000000013
P00072,501.768,6,1,1,1.0,501.768,C2,504.87199999999996,525.0719999999999,ARRIVED,3.103999999999985,20.199999999999932,23.303999999999917
P00073,520.146,4,1,1,1.0,520.146,C1,530.6099999999998,550.5099999999999,ARRIVED,10.463999999999828,19.90000000000009,30.36399999999992
P00074,521.604,3,1,1,1.0,521.604,C1,537.8099999999998,550.5099999999999,ARRIVED,16.20599999999979,12.700000000000045,28.905999999999835
P00075,523.425,8,1,1,1.0,523.425,C3,561.0430000000001,583.8430000000002,ARRIVED,37.618000000000166,22.800000000000068,60.418000000000234
P00076,536.647,7,1,1,1.0,536.647,C2,554.147,589.047,ARRIVED,17.5,34.89999999999998,52.39999999999998
P00077,539.463,8,1,1,1.0,539.463,C2,565.047,589.047,ARRIVED,25.58400000000006,24.0,49.58400000000006
P00078,544.574,2,1,1,1.0,544.574,C1,557.0099999999999,564.81,ARRIVED,12.435999999999922,7.800000000000068,20.23599999999999
P00079,553.983,7,1,1,1.0,553.983,C2,554.147,589.047,ARRIVED,0.16400000000010095,34.89999999999998,35.06400000000008
P00080,567.853,3,1,1,1.0,567.853,C1,575.353,585.653,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00081,585.089,6,1,1,1.0,585.089,C2,605.547,628.6470000000002,ARRIVED,20.45799999999997,23.100000000000136,43.558000000000106
P00082,592.518,5,1,1,1.0,592.518,C1,605.018,625.6180000000002,ARRIVED,12.5,20.600000000000136,33.100000000000136
P00083,598.578,4,1,1,1.0,598.578,C1,612.2180000000001,625.6180000000002,ARRIVED,13.6400000000001,13.400000000000091,27.04000000000019
P00084,602.642,3,1,1,1.0,602.642,C2,617.7470000000001,628.6470000000002,ARRIVED,15.105000000000018,10.900000000000091,26.00500000000011
P00085,606.09,3,1,1,1.0,606.09,C3,613.59,623.8900000000001,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00086,616.308,4,1,1,1.0,616.308,C1,637.1180000000002,690.1180000000004,ARRIVED,20.810000000000173,53.00000000000023,73.8100000000004
P00087,635.216,6,1,1,1.0,635.216,C1,646.8180000000002,690.1180000000004,ARRIVED,11.602000000000203,43.30000000000018,54.902000000000385
P00088,635.263,7,1,1,1.0,635.263,C2,652.763,673.0630000000001,ARRIVED,17.5,20.300000000000068,37.80000000000007
P00089,641.465,3,1,1,1.0,641.465,C3,648.965,659.2650000000001,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00090,645.093,3,1,1,1.0,645.093,C1,659.0180000000003,690.1180000000004,ARRIVED,13.925000000000296,31.100000000000136,45.02500000000043
P00091,657.345,5,1,1,1.0,657.345,C1,668.7180000000003,690.1180000000004,ARRIVED,11.373000000000275,21.40000000000009,32.773000000000366
P00092,670.84,5,1,1,1.0,670.84,C1,672.4180000000003,690.1180000000004,ARRIVED,1.5780000000003156,17.700000000000045,19.27800000000036
P00093,671.748,4,1,1,1.0,671.748,C3,681.748,694.5480000000001,ARRIVED,10.0,12.800000000000068,22.800000000000068
P00094,672.989,8,1,1,1.0,672.989,C2,694.5630000000001,722.6630000000002,ARRIVED,21.57400000000007,28.100000000000136,49.674000000000206
P00095,680.795,2,1,1,1.0,680.795,C2,714.2630000000001,722.6630000000002,ARRIVED,33.46800000000019,8.400000000000091,41.86800000000028
P00096,689.387,2,1,1,1.0,689.387,C3,701.0480000000001,749.0480000000003,ARRIVED,11.661000000000172,48.00000000000023,59.6610000000004
P00097,692.216,8,1,1,1.0,692.216,C1,712.216,741.616,ARRIVED,20.0,29.399999999999977,49.39999999999998
P00098,696.324,3,1,1,1.0,696.324,C1,729.416,741.616,ARRIVED,33.0920000000001,12.199999999999932,45.29200000000003
P00099,698.923,3,1,1,1.0,698.923,C1,729.416,741.616,ARRIVED,30.493000000000052,12.199999999999932,42.692999999999984
P00100,702.349,5,1,1,1.0,702.349,C3,713.2480000000002,749.0480000000003,ARRIVED,10.899000000000115,35.80000000000018,46.6990000000003
P00101,704.484,2,1,1,1.0,704.484,C3,735.1480000000003,749.0480000000003,ARRIVED,30.664000000000215,13.900000000000091,44.564000000000306
P00102,712.896,6,1,1,1.0,712.896,C3,720.4480000000002,749.0480000000003,ARRIVED,7.552000000000248,28.600000000000136,36.152000000000385
P00103,737.112,2,1,1,1.0,737.112,C3,738.8480000000003,749.0480000000003,ARRIVED,1.736000000000331,10.200000000000045,11.936000000000377
P00104,741.751,2,1,1,1.0,741.751,C3,755.5480000000003,763.3480000000004,ARRIVED,13.797000000000367,7.800000000000068,21.597000000000435
P00105,751.74,3,1,1,1.0,751.74,C1,759.24,769.5400000000001,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00106,767.712,6,1,1,1.0,767.712,C1,786.0400000000001,803.8400000000001,ARRIVED,18.328000000000088,17.800000000000068,36.128000000000156
P00107,771.148,8,1,1,1.0,771.148,C2,791.148,819.2480000000002,ARRIVED,20.0,28.100000000000136,48.100000000000136
P00108,773.952,4,1,1,1.0,773.952,C3,783.952,796.7520000000001,ARRIVED,10.0,12.800000000000068,22.800000000000068
P00109,779.776,6,1,1,1.0,779.776,C2,800.8480000000001,819.2480000000002,ARRIVED,21.072000000000116,18.40000000000009,39.47200000000021
P00110,792.982,5,1,1,1.0,792.982,C1,817.8400000000001,884.3400000000004,ARRIVED,24.858000000000175,66.50000000000023,91.3580000000004
P00111,811.29,7,1,1,1.0,811.29,C2,838.2480000000002,858.5480000000002,ARRIVED,26.958000000000197,20.300000000000068,47.258000000000266
P00112,816.376,8,1,1,1.0,816.376,C1,830.0400000000002,884.3400000000004,ARRIVED,13.664000000000215,54.30000000000018,67.9640000000004
P00113,828.747,6,1,1,1.0,828.747,C1,839.7400000000002,884.3400000000004,ARRIVED,10.99300000000028,44.600000000000136,55.593000000000416
P00114,836.481,5,1,1,1.0,836.481,C3,848.981,864.2810000000001,ARRIVED,12.5,15.300000000000068,27.800000000000068
P00115,841.308,3,1,1,1.0,841.308,C1,851.9400000000003,884.3400000000004,ARRIVED,10.63200000000029,32.40000000000009,43.03200000000038
P00116,844.746,6,1,1,1.0,844.746,C1,864.1400000000003,884.3400000000004,ARRIVED,19.394000000000347,20.200000000000045,39.59400000000039
P00117,852.133,2,1,1,1.0,852.133,C3,870.7810000000001,878.5810000000001,ARRIVED,18.648000000000025,7.800000000000068,26.448000000000093
P00118,876.449,4,1,1,1.0,876.449,C3,890.0810000000001,928.1810000000003,ARRIVED,13.632000000000176,38.100000000000136,51.73200000000031
P00119,885.647,8,1,1,1.0,885.647,C2,905.647,928.4470000000001,ARRIVED,20.0,22.800000000000068,42.80000000000007
P00120,889.779,8,1,1,1.0,889.779,C3,904.7810000000002,928.1810000000003,ARRIVED,15.00200000000018,23.40000000000009,38.40200000000027
P00121,906.782,5,1,1,1.0,906.782,C1,919.282,960.1820000000001,ARRIVED,12.5,40.90000000000009,53.40000000000009
P00122,907.443,2,1,1,1.0,907.443,C1,931.4820000000001,960.1820000000001,ARRIVED,24.0390000000001,28.700000000000045,52.739000000000146
P00123,922.216,5,1,1,1.0,922.216,C1,943.6820000000001,960.1820000000001,ARRIVED,21.466000000000122,16.5,37.96600000000012
P00124,949.603,2,1,1,1.0,949.603,C2,954.603,962.403,ARRIVED,5.0,7.800000000000068,12.800000000000068
P00125,950.137,7,1,1,1.0,950.137,C1,979.1820000000001,1015.6820000000001,ARRIVED,29.045000000000186,36.5,65.54500000000019
P00126,956.93,7,1,1,1.0,956.93,C2,981.403,1011.303,ARRIVED,24.47300000000007,29.899999999999977,54.37300000000005
P00127,961.416,4,1,1,1.0,961.416,C3,971.416,994.8160000000001,ARRIVED,10.0,23.40000000000009,33.40000000000009
P00128,963.999,3,1,1,1.0,963.999,C3,978.6160000000001,994.8160000000001,ARRIVED,14.617000000000075,16.200000000000045,30.81700000000012
P00129,965.334,2,1,1,1.0,965.334,C3,985.8160000000001,994.8160000000001,ARRIVED,20.4820000000002,9.0,29.4820000000002
P00130,974.992,2,1,1,1.0,974.992,C2,1002.303,1011.303,ARRIVED,27.311000000000035,9.0,36.311000000000035
P00131,975.292,7,1,1,1.0,975.292,C1,979.1820000000001,1015.6820000000001,ARRIVED,3.8900000000001,36.5,40.3900000000001
P00132,975.494,7,1,1,1.0,975.494,C2,981.403,1011.303,ARRIVED,5.908999999999992,29.899999999999977,35.80899999999997
P00133,981.69,5,1,1,1.0,981.69,C1,992.5820000000001,1015.6820000000001,ARRIVED,10.892000000000053,23.100000000000023,33.992000000000075
P00134,982.055,5,1,1,1.0,982.055,C1,992.5820000000001,1015.6820000000001,ARRIVED,10.527000000000157,23.100000000000023,33.62700000000018
P00135,984.48,3,1,1,1.0,984.48,C1,1002.9820000000001,1015.6820000000001,ARRIVED,18.502000000000066,12.700000000000045,31.202000000000112
P00136,994.148,3,1,1,1.0,994.148,C3,1003.8160000000001,1023.7160000000001,ARRIVED,9.66800000000012,19.899999999999977,29.568000000000097
P00137,998.825,3,1,1,1.0,998.825,C3,1003.8160000000001,1023.7160000000001,ARRIVED,4.991000000000099,19.899999999999977,24.891000000000076
P00138,1001.25,2,1,1,1.0,1001.25,C3,1014.7160000000001,1023.7160000000001,ARRIVED,13.466000000000122,9.0,22.466000000000122
P00139,1006.628,8,1,1,1.0,1006.628,C1,1041.8820000000003,1070.5820000000003,ARRIVED,35.25400000000025,28.700000000000045,63.95400000000029
P00140,1006.688,3,1,1,1.0,1006.688,C2,1020.303,1066.2030000000002,ARRIVED,13.615000000000009,45.900000000000205,59.515000000000214
P00141,1008.282,6,1,1,1.0,1008.282,C1,1032.1820000000002,1070.5820000000003,ARRIVED,23.900000000000205,38.40000000000009,62.300000000000296
P00142,1012.456,8,1,1,1.0,1012.456,C2,1037.5030000000002,1066.2030000000002,ARRIVED,25.04700000000014,28.700000000000045,53.747000000000185
P00143,1032.639,3,1,1,1.0,1032.639,C2,1054.7030000000002,1066.2030000000002,ARRIVED,22.064000000000306,11.5,33.564000000000306
P00144,1040.004,4,1,1,1.0,1040.004,C1,1056.5820000000003,1070.5820000000003,ARRIVED,16.57800000000043,14.0,30.57800000000043
P00145,1057.408,6,1,1,1.0,1057.408,C2,1082.7030000000002,1105.8030000000003,ARRIVED,25.2950000000003,23.100000000000136,48.39500000000044
P00146,1064.76,7,1,1,1.0,1064.76,C1,1089.5820000000003,1140.7820000000006,ARRIVED,24.822000000000344,51.20000000000027,76.02200000000062
P00147,1065.436,2,1,1,1.0,1065.436,C3,1070.436,1078.2359999999999,ARRIVED,5.0,7.7999999999999545,12.799999999999955
P00148,1076.14,5,1,1,1.0,1076.14,C1,1099.2820000000004,1140.7820000000006,ARRIVED,23.14200000000028,41.50000000000023,64.64200000000051
P00149,1078.617,2,1,1,1.0,1078.617,C2,1097.4030000000002,1105.8030000000003,ARRIVED,18.786000000000286,8.400000000000091,27.186000000000377
P00150,1096.005,7,1,1,1.0,1096.005,C1,1108.9820000000004,1140.7820000000006,ARRIVED,12.977000000000317,31.800000000000182,44.7770000000005
P00151,1108.473,8,1,1,1.0,1108.473,C1,1116.1820000000005,1140.7820000000006,ARRIVED,7.709000000000515,24.600000000000136,32.30900000000065
P00152,1109.072,5,1,1,1.0,1109.072,C3,1121.572,1136.8719999999998,ARRIVED,12.5,15.299999999999955,27.799999999999955
P00153,1111.075,3,1,1,1.0,1111.075,C2,1118.575,1128.875,ARRIVED,7.5,10.299999999999955,17.799999999999955
P00154,1123.237,7,1,1,1.0,1123.237,C1,1169.4820000000007,1190.3820000000007,ARRIVED,46.24500000000057,20.90000000000009,67.14500000000066
P00155,1128.48,4,1,1,1.0,1128.48,C3,1158.072,1187.0720000000001,ARRIVED,29.59199999999987,29.000000000000227,58.5920000000001
P00156,1129.735,5,1,1,1.0,1129.735,C3,1150.8719999999998,1187.0720000000001,ARRIVED,21.136999999999944,36.20000000000027,57.33700000000022
P00157,1132.499,8,1,1,1.0,1132.499,C1,1162.2820000000006,1190.3820000000007,ARRIVED,29.783000000000584,28.100000000000136,57.88300000000072
P00158,1154.131,5,1,1,1.0,1154.131,C3,1165.272,1187.0720000000001,ARRIVED,11.140999999999849,21.800000000000182,32.94100000000003
P00159,1162.086,3,1,1,1.0,1162.086,C3,1174.972,1187.0720000000001,ARRIVED,12.885999999999967,12.100000000000136,24.986000000000104
P00160,1163.911,2,1,1,1.0,1163.911,C2,1168.911,1176.711,ARRIVED,5.0,7.7999999999999545,12.799999999999955
P00161,1190.103,8,1,1,1.0,1190.103,C2,1210.103,1232.903,ARRIVED,20.0,22.799999999999955,42.799999999999955
P00162,1193.85,3,1,1,1.0,1193.85,C1,1201.35,1247.25,ARRIVED,7.5,45.90000000000009,53.40000000000009
P00163,1195.538,3,1,1,1.0,1195.538,C3,1203.038,1213.338,ARRIVED,7.5,10.299999999999955,17.799999999999955
P00164,1201.454,8,1,1,1.0,1201.454,C1,1218.55,1247.25,ARRIVED,17.096000000000004,28.700000000000045,45.79600000000005
P00165,1208.571,8,1,1,1.0,1208.571,C3,1234.838,1257.638,ARRIVED,26.267000000000053,22.799999999999955,49.06700000000001
P00166,1214.263,4,1,1,1.0,1214.263,C1,1233.25,1247.25,ARRIVED,18.98700000000008,14.0,32.98700000000008
P00167,1238.119,3,1,1,1.0,1238.119,C1,1256.25,1266.55,ARRIVED,18.131000000000085,10.299999999999955,28.43100000000004
P00168,1266.245,8,1,1,1.0,1266.245,C1,1288.05,1336.45,ARRIVED,21.805000000000064,48.40000000000009,70.20500000000015
P00169,1267.436,8,1,1,1.0,1267.436,C3,1287.436,1314.536,ARRIVED,20.0,27.100000000000136,47.100000000000136
P00170,1271.025,2,1,1,1.0,1271.025,C1,1307.75,1336.45,ARRIVED,36.72499999999991,28.700000000000045,65.42499999999995
P00171,1281.281,7,1,1,1.0,1281.281,C2,1298.781,1329.381,ARRIVED,17.5,30.600000000000136,48.100000000000136
P00172,1284.805,8,1,1,1.0,1284.805,C2,1305.981,1329.381,ARRIVED,21.17599999999993,23.40000000000009,44.57600000000002
P00173,1289.563,8,1,1,1.0,1289.563,C3,1291.136,1314.536,ARRIVED,1.5729999999998654,23.40000000000009,24.972999999999956
P00174,1298.323,5,1,1,1.0,1298.323,C1,1319.95,1336.45,ARRIVED,21.626999999999953,16.5,38.12699999999995
P00175,1309.821,5,1,1,1.0,1309.821,C3,1328.536,1343.836,ARRIVED,18.715000000000146,15.299999999999955,34.0150000000001
P00176,1315.614,5,1,1,1.0,1315.614,C2,1343.381,1393.8810000000003,ARRIVED,27.767000000000053,50.50000000000023,78.26700000000028
P00177,1323.998,7,1,1,1.0,1323.998,C1,1355.45,1375.75,ARRIVED,31.451999999999998,20.299999999999955,51.75199999999995
P00178,1343.252,5,1,1,1.0,1343.252,C2,1343.381,1393.8810000000003,ARRIVED,0.1290000000001328,50.50000000000023,50.62900000000036
P00179,1347.466,4,1,1,1.0,1347.466,C2,1378.6810000000003,1393.8810000000003,ARRIVED,31.215000000000373,15.200000000000045,46.41500000000042
P00180,1348.394,6,1,1,1.0,1348.394,C2,1354.2810000000002,1393.8810000000003,ARRIVED,5.887000000000171,39.600000000000136,45.48700000000031
P00181,1348.864,8,1,1,1.0,1348.864,C2,1363.9810000000002,1393.8810000000003,ARRIVED,15.11700000000019,29.90000000000009,45.01700000000028
P00182,1366.948,2,1,1,1.0,1366.948,C3,1371.948,1379.748,ARRIVED,5.0,7.7999999999999545,12.799999999999955
P00183,1385.179,7,1,1,1.0,1385.179,C2,1412.8810000000003,1433.1810000000003,ARRIVED,27.702000000000226,20.299999999999955,48.00200000000018
P00184,1393.604,8,1,1,1.0,1393.604,C1,1413.604,1436.404,ARRIVED,20.0,22.799999999999955,42.799999999999955
P00185,1413.932,2,1,1,1.0,1413.932,C3,1418.932,1426.732,ARRIVED,5.0,7.7999999999999545,12.799999999999955
P00186,1419.032,7,1,1,1.0,1419.032,C2,1452.1810000000003,1477.7810000000004,ARRIVED,33.14900000000034,25.600000000000136,58.74900000000048
P00187,1439.687,6,1,1,1.0,1439.687,C2,1459.3810000000003,1477.7810000000004,ARRIVED,19.694000000000415,18.40000000000009,38.094000000000506
P00188,1442.454,2,1,1,1.0,1442.454,C1,1447.454,1490.554,ARRIVED,5.0,43.100000000000136,48.100000000000136
P00189,1445.239,8,1,1,1.0,1445.239,C1,1467.154,1490.554,ARRIVED,21.914999999999964,23.40000000000009,45.315000000000055
P00190,1465.09,5,1,1,1.0,1465.09,C2,1491.7810000000004,1507.0810000000004,ARRIVED,26.691000000000486,15.299999999999955,41.99100000000044
P00191,1478.18,7,1,1,1.0,1478.18,C1,1509.554,1560.7540000000004,ARRIVED,31.374000000000024,51.20000000000027,82.5740000000003
P00192,1499.627,3,1,1,1.0,1499.627,C1,1524.2540000000001,1560.7540000000004,ARRIVED,24.62700000000018,36.50000000000023,61.12700000000041
P00193,1502.092,8,1,1,1.0,1502.092,C2,1533.2810000000004,1561.9810000000004,ARRIVED,31.189000000000306,28.700000000000045,59.88900000000035
P00194,1504.542,6,1,1,1.0,1504.542,C2,1523.5810000000004,1561.9810000000004,ARRIVED,19.039000000000442,38.40000000000009,57.43900000000053
P00195,1518.889,8,1,1,1.0,1518.889,C3,1538.889,1593.8890000000001,ARRIVED,20.0,55.00000000000023,75.00000000000023
P00196,1519.245,6,1,1,1.0,1519.245,C1,1536.4540000000002,1560.7540000000004,ARRIVED,17.209000000000287,24.300000000000182,41.50900000000047
P00197,1521.043,4,1,1,1.0,1521.043,C1,1546.1540000000002,1560.7540000000004,ARRIVED,25.11100000000033,14.600000000000136,39.71100000000047
P00198,1525.082,5,1,1,1.0,1525.082,C3,1551.089,1593.8890000000001,ARRIVED,26.006999999999834,42.80000000000018,68.80700000000002
P00199,1534.158,6,1,1,1.0,1534.158,C2,1542.9810000000004,1561.9810000000004,ARRIVED,8.823000000000548,19.0,27.823000000000548
P00200,1542.157,8,1,1,1.0,1542.157,C3,1563.289,1593.8890000000001,ARRIVED,21.132000000000062,30.600000000000136,51.7320000000002
P00201,1542.47,7,1,1,1.0,1542.47,C3,1571.189,1593.8890000000001,ARRIVED,28.71900000000005,22.700000000000045,51.419000000000096
