car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,868.0,346.0,522.0,267,267,1.2051667210247257,0.08034444806831505,3475.9999999999895,442.4620000000119
C2,750.0,303.0,447.0,243,243,1.108263390299415,0.073884226019961,3058.8999999999933,845.58700000001
C3,700.0,276.0,424.0,203,203,0.8828570346259804,0.05885713564173203,2735.099999999996,1145.4830000000097
