passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,11.278,7,1,1,1.0,11.278,C1,28.778,49.077999999999996,ARRIVED,17.5,20.299999999999997,37.8
P00002,22.984,4,1,1,1.0,22.984,C3,32.984,45.784000000000006,ARRIVED,10.0,12.800000000000004,22.800000000000004
P00003,26.377,3,1,1,1.0,26.377,C2,33.876999999999995,53.776999999999994,ARRIVED,7.4999999999999964,19.9,27.399999999999995
P00004,28.924,2,1,1,1.0,28.924,C2,41.077,53.776999999999994,ARRIVED,12.152999999999999,12.699999999999996,24.852999999999994
P00005,34.442,3,1,1,1.0,34.442,C1,58.077999999999996,68.37799999999999,ARRIVED,23.635999999999996,10.29999999999999,33.935999999999986
P00006,35.814,8,1,1,1.0,35.814,C3,67.284,90.084,ARRIVED,31.470000000000006,22.799999999999997,54.27
P00007,38.907,2,1,1,1.0,38.907,C2,41.077,53.776999999999994,ARRIVED,2.1700000000000017,12.699999999999996,14.869999999999997
P00008,48.864,6,1,1,1.0,48.864,C2,70.27699999999999,88.07699999999998,ARRIVED,21.41299999999999,17.799999999999997,39.21299999999999
P00009,70.779,4,1,1,1.0,70.779,C1,80.779,98.879,ARRIVED,10.0,18.10000000000001,28.10000000000001
P00010,75.32,3,1,1,1.0,75.32,C1,87.979,98.879,ARRIVED,12.659000000000006,10.900000000000006,23.55900000000001
P00011,153.462,5,1,1,1.0,153.462,C2,165.962,267.6619999999999,ARRIVED,12.5,101.69999999999993,114.19999999999993
P00012,156.277,5,1,1,1.0,156.277,C2,165.962,267.6619999999999,ARRIVED,9.685000000000002,101.69999999999993,111.38499999999993
P00013,158.506,6,1,1,1.0,158.506,C3,173.506,191.30599999999998,ARRIVED,15.0,17.799999999999983,32.79999999999998
P00014,164.545,8,1,1,1.0,164.545,C2,186.56199999999998,267.6619999999999,ARRIVED,22.016999999999996,81.09999999999994,103.11699999999993
P00015,169.31,7,1,1,1.0,169.31,C2,179.362,267.6619999999999,ARRIVED,10.051999999999992,88.29999999999993,98.35199999999992
P00016,171.143,4,1,1,1.0,171.143,C1,181.143,193.94299999999998,ARRIVED,10.0,12.799999999999983,22.799999999999983
P00017,181.643,2,1,1,1.0,181.643,C2,206.26199999999997,267.6619999999999,ARRIVED,24.61899999999997,61.39999999999995,86.01899999999992
P00018,187.272,8,1,1,1.0,187.272,C3,212.80599999999998,240.90599999999995,ARRIVED,25.533999999999992,28.099999999999966,53.63399999999996
P00019,196.503,6,1,1,1.0,196.503,C2,240.36199999999994,267.6619999999999,ARRIVED,43.85899999999995,27.299999999999983,71.15899999999993
