passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,0.068,6,1,1,1.0,0.068,C3,15.068,32.868,ARRIVED,15.0,17.800000000000004,32.800000000000004
P00002,8.933,7,1,1,1.0,8.933,C1,26.433,46.733,ARRIVED,17.5,20.299999999999997,37.8
P00003,25.004,4,1,1,1.0,25.004,C3,44.368,62.46800000000001,ARRIVED,19.364,18.10000000000001,37.46400000000001
P00004,33.079,7,1,1,1.0,33.079,C1,65.733,108.23300000000002,ARRIVED,32.654,42.500000000000014,75.15400000000002
P00005,33.36,6,1,1,1.0,33.36,C1,83.33300000000001,108.23300000000002,ARRIVED,49.97300000000001,24.900000000000006,74.87300000000002
P00006,36.897,2,1,1,1.0,36.897,C3,54.068000000000005,62.46800000000001,ARRIVED,17.171000000000006,8.400000000000006,25.571000000000012
P00007,38.807,8,1,1,1.0,38.807,C1,72.933,108.23300000000002,ARRIVED,34.126000000000005,35.30000000000001,69.42600000000002
P00008,39.822,8,1,1,1.0,39.822,C1,72.933,108.23300000000002,ARRIVED,33.111000000000004,35.30000000000001,68.41100000000002
P00009,43.787,8,1,1,1.0,43.787,C2,63.787,91.887,ARRIVED,20.0,28.1,48.1
P00010,51.251,5,1,1,1.0,51.251,C2,75.987,91.887,ARRIVED,24.735999999999997,15.900000000000006,40.636
P00011,65.068,5,1,1,1.0,65.068,C3,77.568,92.868,ARRIVED,12.5,15.299999999999997,27.799999999999997
P00012,77.375,3,1,1,1.0,77.375,C1,95.53300000000002,108.23300000000002,ARRIVED,18.158000000000015,12.700000000000003,30.85800000000002
P00013,80.738,8,1,1,1.0,80.738,C2,113.387,141.487,ARRIVED,32.649,28.099999999999994,60.748999999999995
P00014,81.674,4,1,1,1.0,81.674,C3,104.368,143.068,ARRIVED,22.69399999999999,38.70000000000002,61.394000000000005
P00015,83.229,7,1,1,1.0,83.229,C3,116.568,143.068,ARRIVED,33.339,26.500000000000014,59.83900000000001
P00016,96.514,7,1,1,1.0,96.514,C2,120.587,141.487,ARRIVED,24.073000000000008,20.89999999999999,44.973
P00017,98.532,5,1,1,1.0,98.532,C1,126.93300000000002,142.83300000000003,ARRIVED,28.401000000000025,15.900000000000006,44.30100000000003
P00018,99.731,3,1,1,1.0,99.731,C1,117.23300000000002,142.83300000000003,ARRIVED,17.502000000000024,25.60000000000001,43.10200000000003
P00019,104.825,7,1,1,1.0,104.825,C3,116.568,143.068,ARRIVED,11.742999999999995,26.500000000000014,38.24300000000001
P00020,109.507,7,1,1,1.0,109.507,C3,116.568,143.068,ARRIVED,7.060999999999993,26.500000000000014,33.56100000000001
P00021,141.566,8,1,1,1.0,141.566,C3,164.568,232.56799999999998,ARRIVED,23.00200000000001,67.99999999999997,91.00199999999998
