car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,820.0,343.0,477.0,260,260,1.150854281732305,0.07672361878215367,3320.19999999999,554.4000000000134
C2,674.0,266.0,408.0,212,212,0.9561513249670804,0.06374342166447203,2718.399999999996,1213.5090000000132
C3,634.0,259.0,375.0,209,209,0.9903464576363349,0.06602309717575566,2604.6999999999966,1184.4790000000116
