passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,8.782,2,1,1,1.0,8.782,C3,13.782,21.582,ARRIVED,5.0,7.800000000000001,12.8
P00002,16.513,3,1,1,1.0,16.513,C3,30.582,40.882,ARRIVED,14.068999999999999,10.299999999999997,24.368999999999996
P00003,52.701,8,1,1,1.0,52.70100000000001,C3,72.70100000000001,95.501,ARRIVED,20.000000000000007,22.799999999999997,42.800000000000004
P00004,54.199,6,1,1,1.0,54.199,C1,69.199,86.999,ARRIVED,15.0,17.799999999999997,32.8
P00005,75.161,4,1,1,1.0,75.161,C1,98.499,111.29899999999999,ARRIVED,23.337999999999994,12.799999999999997,36.13799999999999
P00006,78.848,3,1,1,1.0,78.848,C2,86.348,96.648,ARRIVED,7.5,10.299999999999997,17.799999999999997
P00007,92.884,7,1,1,1.0,92.884,C3,114.501,134.80100000000002,ARRIVED,21.617000000000004,20.30000000000001,41.917000000000016
P00008,104.868,6,1,1,1.0,104.868,C1,127.79899999999999,145.599,ARRIVED,22.930999999999997,17.799999999999997,40.730999999999995
P00009,117.111,7,1,1,1.0,117.111,C3,153.80100000000002,179.40099999999998,ARRIVED,36.69000000000001,25.599999999999966,62.28999999999998
P00010,123.441,6,1,1,1.0,123.441,C2,138.441,161.54099999999997,ARRIVED,15.0,23.099999999999966,38.099999999999966
P00011,129.879,2,1,1,1.0,129.879,C2,153.141,161.54099999999997,ARRIVED,23.262,8.399999999999977,31.661999999999978
P00012,137.642,3,1,1,1.0,137.642,C3,168.501,179.40099999999998,ARRIVED,30.85900000000001,10.899999999999977,41.758999999999986
P00013,144.424,2,1,1,1.0,144.424,C1,152.099,159.89899999999997,ARRIVED,7.674999999999983,7.799999999999983,15.474999999999966
P00014,162.75,2,1,1,1.0,162.75,C1,167.75,175.54999999999998,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00015,165.341,4,1,1,1.0,165.341,C2,175.341,188.141,ARRIVED,10.0,12.799999999999983,22.799999999999983
