car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,772.0,323.0,449.0,239,239,1.0005839201183002,0.06670559467455335,3092.5999999999917,834.3070000000093
C2,762.0,324.0,438.0,235,235,0.9714007939722901,0.064760052931486,3042.399999999992,907.3600000000108
C3,738.0,277.0,461.0,232,232,1.1549508877695216,0.07699672585130143,2972.2999999999943,943.0180000000129
