passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,2.715,5,1,1,1.0,2.715,C1,15.215,30.515,ARRIVED,12.5,15.3,27.8
P00002,16.832,4,1,1,1.0,16.832,C2,26.832,103.73200000000001,ARRIVED,10.0,76.9,86.9
P00003,18.254,4,1,1,1.0,18.254,C1,42.015,81.71500000000002,ARRIVED,23.761,39.70000000000002,63.46100000000001
P00004,20.918,7,1,1,1.0,20.918,C1,54.915,81.71500000000002,ARRIVED,33.997,26.80000000000002,60.79700000000002
P00005,21.821,4,1,1,1.0,21.821,C1,42.015,81.71500000000002,ARRIVED,20.194,39.70000000000002,59.89400000000002
P00006,26.952,7,1,1,1.0,26.952,C2,39.032,103.73200000000001,ARRIVED,12.079999999999995,64.70000000000002,76.78000000000002
P00007,33.059,7,1,1,1.0,33.059,C3,50.559,70.859,ARRIVED,17.5,20.299999999999997,37.8
P00008,38.761,3,1,1,1.0,38.761,C2,53.732,103.73200000000001,ARRIVED,14.970999999999997,50.000000000000014,64.971
P00009,43.871,5,1,1,1.0,43.871,C2,78.83200000000001,103.73200000000001,ARRIVED,34.961000000000006,24.900000000000006,59.86100000000001
P00010,44.124,2,1,1,1.0,44.124,C2,91.03200000000001,103.73200000000001,ARRIVED,46.90800000000001,12.700000000000003,59.60800000000001
P00011,45.329,2,1,1,1.0,45.329,C2,91.03200000000001,103.73200000000001,ARRIVED,45.70300000000001,12.700000000000003,58.40300000000001
P00012,46.005,7,1,1,1.0,46.005,C2,68.432,103.73200000000001,ARRIVED,22.427,35.30000000000001,57.72700000000001
P00013,48.755,7,1,1,1.0,48.755,C2,68.432,103.73200000000001,ARRIVED,19.677,35.30000000000001,54.97700000000001
P00014,55.131,2,1,1,1.0,55.131,C1,72.11500000000001,81.71500000000002,ARRIVED,16.98400000000001,9.600000000000009,26.584000000000017
P00015,81.301,7,1,1,1.0,81.301,C1,100.71500000000002,121.01500000000001,ARRIVED,19.414000000000016,20.299999999999997,39.71400000000001
P00016,93.056,6,1,1,1.0,93.056,C3,108.056,151.756,ARRIVED,15.0,43.7,58.7
P00017,93.806,8,1,1,1.0,93.806,C3,117.756,151.756,ARRIVED,23.950000000000003,34.0,57.95
P00018,103.08,8,1,1,1.0,103.08,C1,142.51500000000001,174.915,ARRIVED,39.43500000000002,32.39999999999998,71.835
P00019,110.285,8,1,1,1.0,110.285,C2,130.285,153.08499999999998,ARRIVED,20.0,22.799999999999983,42.79999999999998
P00020,114.661,4,1,1,1.0,114.661,C3,137.156,151.756,ARRIVED,22.495000000000005,14.599999999999994,37.095
P00021,115.862,5,1,1,1.0,115.862,C3,129.95600000000002,151.756,ARRIVED,14.094000000000023,21.799999999999983,35.894000000000005
P00022,143.249,8,1,1,1.0,143.249,C1,146.215,174.915,ARRIVED,2.966000000000008,28.69999999999999,31.665999999999997
P00023,143.955,6,1,1,1.0,143.955,C1,155.915,174.915,ARRIVED,11.95999999999998,19.0,30.95999999999998
P00024,154.526,6,1,1,1.0,154.526,C3,169.526,207.926,ARRIVED,15.0,38.39999999999998,53.39999999999998
P00025,156.881,7,1,1,1.0,156.881,C2,174.381,204.98099999999997,ARRIVED,17.5,30.599999999999966,48.099999999999966
P00026,161.388,8,1,1,1.0,161.388,C2,181.581,204.98099999999997,ARRIVED,20.192999999999984,23.399999999999977,43.59299999999996
P00027,161.959,2,1,1,1.0,161.959,C3,184.226,207.926,ARRIVED,22.266999999999996,23.69999999999999,45.966999999999985
P00028,169.432,3,1,1,1.0,169.432,C1,183.915,194.21499999999997,ARRIVED,14.483000000000004,10.299999999999983,24.782999999999987
P00029,173.151,4,1,1,1.0,173.151,C3,193.926,207.926,ARRIVED,20.774999999999977,14.0,34.77499999999998
P00030,188.901,4,1,1,1.0,188.901,C1,205.71499999999997,218.51499999999996,ARRIVED,16.813999999999965,12.799999999999983,29.613999999999947
P00031,219.825,8,1,1,1.0,219.825,C3,239.825,288.22499999999997,ARRIVED,20.0,48.39999999999998,68.39999999999998
P00032,220.063,4,1,1,1.0,220.063,C3,254.52499999999998,288.22499999999997,ARRIVED,34.46199999999999,33.69999999999999,68.16199999999998
P00033,228.534,7,1,1,1.0,228.534,C2,246.034,266.334,ARRIVED,17.5,20.30000000000001,37.80000000000001
P00034,237.127,5,1,1,1.0,237.127,C1,249.627,264.927,ARRIVED,12.5,15.300000000000011,27.80000000000001
P00035,245.847,7,1,1,1.0,245.847,C3,266.72499999999997,288.22499999999997,ARRIVED,20.877999999999957,21.5,42.37799999999996
P00036,250.057,7,1,1,1.0,250.057,C2,285.334,305.634,ARRIVED,35.277000000000015,20.30000000000001,55.57700000000003
P00037,263.064,2,1,1,1.0,263.064,C1,271.427,289.527,ARRIVED,8.363,18.099999999999966,26.462999999999965
P00038,270.402,8,1,1,1.0,270.402,C3,309.72499999999997,332.525,ARRIVED,39.32299999999998,22.80000000000001,62.12299999999999
P00039,270.761,3,1,1,1.0,270.761,C1,278.627,289.527,ARRIVED,7.8659999999999854,10.899999999999977,18.765999999999963
P00040,319.912,3,1,1,1.0,319.912,C1,327.412,337.712,ARRIVED,7.5,10.300000000000011,17.80000000000001
P00041,334.898,3,1,1,1.0,334.898,C1,346.712,387.9119999999999,ARRIVED,11.813999999999965,41.19999999999993,53.013999999999896
P00042,335.637,3,1,1,1.0,335.637,C2,343.137,394.63699999999994,ARRIVED,7.5,51.49999999999994,58.99999999999994
P00043,339.529,5,1,1,1.0,339.529,C1,356.412,387.9119999999999,ARRIVED,16.88299999999998,31.499999999999943,48.382999999999925
P00044,342.997,7,1,1,1.0,342.997,C2,361.537,394.63699999999994,ARRIVED,18.539999999999964,33.099999999999966,51.63999999999993
P00045,344.792,3,1,1,1.0,344.792,C2,346.837,394.63699999999994,ARRIVED,2.045000000000016,47.799999999999955,49.84499999999997
P00046,348.493,7,1,1,1.0,348.493,C2,361.537,394.63699999999994,ARRIVED,13.043999999999983,33.099999999999966,46.14399999999995
P00047,350.329,6,1,1,1.0,350.329,C1,363.61199999999997,387.9119999999999,ARRIVED,13.282999999999959,24.299999999999955,37.58299999999991
P00048,360.463,8,1,1,1.0,360.463,C2,369.43699999999995,394.63699999999994,ARRIVED,8.973999999999933,25.19999999999999,34.17399999999992
P00049,365.257,4,1,1,1.0,365.257,C1,373.31199999999995,387.9119999999999,ARRIVED,8.05499999999995,14.599999999999966,22.654999999999916
P00050,378.172,8,1,1,1.0,378.172,C2,416.13699999999994,469.5369999999999,ARRIVED,37.96499999999992,53.39999999999998,91.3649999999999
P00051,380.562,6,1,1,1.0,380.562,C1,404.4119999999999,427.5119999999999,ARRIVED,23.84999999999991,23.099999999999966,46.949999999999875
P00052,390.306,3,1,1,1.0,390.306,C1,416.6119999999999,427.5119999999999,ARRIVED,26.305999999999926,10.899999999999977,37.205999999999904
P00053,397.969,4,1,1,1.0,397.969,C2,430.83699999999993,469.5369999999999,ARRIVED,32.86799999999994,38.69999999999999,71.56799999999993
P00054,429.064,8,1,1,1.0,429.064,C2,445.5369999999999,469.5369999999999,ARRIVED,16.4729999999999,24.0,40.4729999999999
P00055,436.812,7,1,1,1.0,436.812,C1,454.312,533.712,ARRIVED,17.5,79.39999999999998,96.89999999999998
P00056,440.664,2,1,1,1.0,440.664,C1,471.512,533.712,ARRIVED,30.848000000000013,62.19999999999999,93.048
P00057,459.532,3,1,1,1.0,459.532,C3,467.032,477.332,ARRIVED,7.5,10.300000000000011,17.80000000000001
P00058,460.758,3,1,1,1.0,460.758,C1,478.712,533.712,ARRIVED,17.954000000000008,55.0,72.95400000000001
P00059,462.959,4,1,1,1.0,462.959,C2,495.7369999999999,519.4369999999999,ARRIVED,32.777999999999906,23.69999999999999,56.477999999999895
P00060,464.319,6,1,1,1.0,464.319,C2,486.0369999999999,519.4369999999999,ARRIVED,21.717999999999904,33.39999999999998,55.11799999999988
P00061,469.98,5,1,1,1.0,469.98,C3,491.332,525.5319999999999,ARRIVED,21.351999999999975,34.19999999999993,55.55199999999991
P00062,471.368,6,1,1,1.0,471.368,C3,498.532,525.5319999999999,ARRIVED,27.163999999999987,26.999999999999943,54.16399999999993
P00063,475.954,8,1,1,1.0,475.954,C1,495.912,533.712,ARRIVED,19.95799999999997,37.80000000000001,57.75799999999998
P00064,479.224,8,1,1,1.0,479.224,C1,495.912,533.712,ARRIVED,16.687999999999988,37.80000000000001,54.488
P00065,481.805,7,1,1,1.0,481.805,C1,503.81199999999995,533.712,ARRIVED,22.006999999999948,29.900000000000034,51.90699999999998
P00066,488.076,7,1,1,1.0,488.076,C1,503.81199999999995,533.712,ARRIVED,15.735999999999933,29.900000000000034,45.63599999999997
P00067,489.068,5,1,1,1.0,489.068,C2,502.9369999999999,519.4369999999999,ARRIVED,13.868999999999915,16.5,30.368999999999915
P00068,496.839,2,1,1,1.0,496.839,C1,521.712,533.712,ARRIVED,24.87299999999999,12.0,36.87299999999999
P00069,499.937,6,1,1,1.0,499.937,C3,502.23199999999997,525.5319999999999,ARRIVED,2.294999999999959,23.299999999999955,25.594999999999914
P00070,500.967,6,1,1,1.0,500.967,C3,502.23199999999997,525.5319999999999,ARRIVED,1.2649999999999864,23.299999999999955,24.56499999999994
P00071,527.066,8,1,1,1.0,527.066,C1,555.212,588.6120000000001,ARRIVED,28.145999999999958,33.40000000000009,61.54600000000005
P00072,537.724,8,1,1,1.0,537.724,C2,557.724,580.5240000000001,ARRIVED,20.0,22.800000000000068,42.80000000000007
P00073,547.091,5,1,1,1.0,547.091,C1,567.412,588.6120000000001,ARRIVED,20.321000000000026,21.200000000000045,41.52100000000007
P00074,564.703,2,1,1,1.0,564.703,C3,569.703,577.503,ARRIVED,5.0,7.800000000000068,12.800000000000068
P00075,565.111,2,1,1,1.0,565.111,C1,579.6120000000001,588.6120000000001,ARRIVED,14.50100000000009,9.0,23.50100000000009
P00076,571.772,8,1,1,1.0,571.772,C2,602.0240000000001,650.4240000000002,ARRIVED,30.252000000000066,48.40000000000009,78.65200000000016
P00077,586.161,4,1,1,1.0,586.161,C1,600.1120000000001,638.8120000000002,ARRIVED,13.951000000000136,38.70000000000016,52.651000000000295
P00078,589.511,5,1,1,1.0,589.511,C2,614.2240000000002,650.4240000000002,ARRIVED,24.713000000000193,36.200000000000045,60.91300000000024
P00079,594.633,6,1,1,1.0,594.633,C3,609.633,632.7330000000002,ARRIVED,15.0,23.100000000000136,38.100000000000136
P00080,594.828,5,1,1,1.0,594.828,C3,616.8330000000001,632.7330000000002,ARRIVED,22.00500000000011,15.900000000000091,37.9050000000002
P00081,600.139,2,1,1,1.0,600.139,C1,609.8120000000001,638.8120000000002,ARRIVED,9.673000000000116,29.000000000000114,38.67300000000023
P00082,603.388,4,1,1,1.0,603.388,C1,619.5120000000002,638.8120000000002,ARRIVED,16.124000000000137,19.300000000000068,35.424000000000206
P00083,610.643,8,1,1,1.0,610.643,C2,626.4240000000002,650.4240000000002,ARRIVED,15.781000000000176,24.0,39.781000000000176
P00084,613.47,2,1,1,1.0,613.47,C1,629.2120000000002,638.8120000000002,ARRIVED,15.74200000000019,9.600000000000023,25.342000000000212
P00085,638.039,4,1,1,1.0,638.039,C1,650.3120000000002,663.1120000000003,ARRIVED,12.273000000000252,12.800000000000068,25.07300000000032
P00086,654.307,2,1,1,1.0,654.307,C3,659.307,687.0070000000002,ARRIVED,5.0,27.70000000000016,32.70000000000016
P00087,659.643,3,1,1,1.0,659.643,C3,666.5070000000001,687.0070000000002,ARRIVED,6.864000000000033,20.500000000000114,27.364000000000146
P00088,663.546,2,1,1,1.0,663.546,C3,677.4070000000002,687.0070000000002,ARRIVED,13.861000000000104,9.600000000000023,23.461000000000126
P00089,664.989,6,1,1,1.0,664.989,C1,679.989,697.7890000000001,ARRIVED,15.0,17.800000000000068,32.80000000000007
P00090,668.059,3,1,1,1.0,668.059,C3,670.2070000000001,687.0070000000002,ARRIVED,2.1480000000001382,16.800000000000068,18.948000000000206
P00091,680.56,3,1,1,1.0,680.56,C3,696.0070000000002,726.9070000000003,ARRIVED,15.44700000000023,30.90000000000009,46.34700000000032
P00092,696.116,4,1,1,1.0,696.116,C3,703.2070000000002,726.9070000000003,ARRIVED,7.091000000000236,23.700000000000045,30.79100000000028
P00093,696.872,3,1,1,1.0,696.872,C2,704.372,714.672,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00094,698.009,5,1,1,1.0,698.009,C3,710.4070000000003,726.9070000000003,ARRIVED,12.398000000000252,16.5,28.898000000000252
P00095,705.043,8,1,1,1.0,705.043,C1,725.043,753.1430000000001,ARRIVED,20.0,28.100000000000136,48.100000000000136
P00096,710.729,2,1,1,1.0,710.729,C1,744.743,753.1430000000001,ARRIVED,34.01400000000001,8.400000000000091,42.4140000000001
P00097,718.201,6,1,1,1.0,718.201,C3,743.4070000000003,781.1070000000004,ARRIVED,25.206000000000245,37.70000000000016,62.906000000000404
P00098,731.67,2,1,1,1.0,731.67,C2,736.67,744.47,ARRIVED,5.0,7.800000000000068,12.800000000000068
P00099,736.721,3,1,1,1.0,736.721,C3,759.3070000000004,781.1070000000004,ARRIVED,22.586000000000354,21.800000000000068,44.38600000000042
P00100,743.563,2,1,1,1.0,743.563,C2,750.97,778.3700000000001,ARRIVED,7.407000000000039,27.40000000000009,34.80700000000013
P00101,743.991,6,1,1,1.0,743.991,C3,747.1070000000003,781.1070000000004,ARRIVED,3.1160000000003265,34.000000000000114,37.11600000000044
P00102,747.231,4,1,1,1.0,747.231,C1,769.3430000000002,808.0430000000002,ARRIVED,22.112000000000194,38.700000000000045,60.81200000000024
P00103,748.898,2,1,1,1.0,748.898,C1,759.6430000000001,808.0430000000002,ARRIVED,10.745000000000118,48.40000000000009,59.14500000000021
P00104,749.942,8,1,1,1.0,749.942,C1,784.0430000000002,808.0430000000002,ARRIVED,34.10100000000023,24.0,58.10100000000023
P00105,751.995,2,1,1,1.0,751.995,C2,754.6700000000001,778.3700000000001,ARRIVED,2.675000000000068,23.700000000000045,26.375000000000114
P00106,752.064,4,1,1,1.0,752.064,C3,766.5070000000004,781.1070000000004,ARRIVED,14.443000000000438,14.600000000000023,29.04300000000046
P00107,754.09,4,1,1,1.0,754.09,C2,764.3700000000001,778.3700000000001,ARRIVED,10.280000000000086,14.0,24.280000000000086
P00108,771.086,7,1,1,1.0,771.086,C2,797.3700000000001,817.6700000000002,ARRIVED,26.284000000000106,20.300000000000068,46.584000000000174
P00109,775.144,2,1,1,1.0,775.144,C3,787.6070000000004,847.5070000000005,ARRIVED,12.46300000000042,59.90000000000009,72.36300000000051
P00110,775.325,2,1,1,1.0,775.325,C3,787.6070000000004,847.5070000000005,ARRIVED,12.28200000000038,59.90000000000009,72.18200000000047
P00111,776.373,3,1,1,1.0,776.373,C3,795.5070000000004,847.5070000000005,ARRIVED,19.134000000000356,52.000000000000114,71.13400000000047
P00112,781.922,7,1,1,1.0,781.922,C3,810.2070000000004,847.5070000000005,ARRIVED,28.285000000000423,37.30000000000007,65.58500000000049
P00113,791.861,8,1,1,1.0,791.861,C1,829.5430000000002,898.5430000000005,ARRIVED,37.682000000000244,69.00000000000023,106.68200000000047
P00114,803.881,5,1,1,1.0,803.881,C2,831.6700000000002,853.5700000000002,ARRIVED,27.789000000000215,21.899999999999977,49.68900000000019
P00115,804.2,5,1,1,1.0,804.2,C2,831.6700000000002,853.5700000000002,ARRIVED,27.47000000000014,21.899999999999977,49.37000000000012
P00116,804.682,3,1,1,1.0,804.682,C2,842.0700000000002,853.5700000000002,ARRIVED,37.38800000000015,11.5,48.88800000000015
P00117,808.862,7,1,1,1.0,808.862,C3,810.2070000000004,847.5070000000005,ARRIVED,1.345000000000482,37.30000000000007,38.64500000000055
P00118,811.741,5,1,1,1.0,811.741,C3,828.0070000000005,847.5070000000005,ARRIVED,16.26600000000053,19.5,35.76600000000053
