passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,6.545,4,1,1,1.0,6.545,C3,16.545,65.245,ARRIVED,10.000000000000002,48.7,58.7
P00002,6.877,8,1,1,1.0,6.877,C3,31.245,65.245,ARRIVED,24.368000000000002,34.0,58.368
P00003,12.469,4,1,1,1.0,12.469,C1,22.469,35.269,ARRIVED,10.000000000000002,12.799999999999997,22.799999999999997
P00004,22.08,6,1,1,1.0,22.08,C3,40.945,65.245,ARRIVED,18.865000000000002,24.300000000000004,43.165000000000006
P00005,27.853,4,1,1,1.0,27.853,C1,46.769,90.16900000000001,ARRIVED,18.915999999999997,43.40000000000001,62.31600000000001
P00006,33.728,3,1,1,1.0,33.728,C3,53.145,65.245,ARRIVED,19.417,12.100000000000001,31.517000000000003
P00007,41.653,8,1,1,1.0,41.653,C1,61.469,90.16900000000001,ARRIVED,19.816000000000003,28.70000000000001,48.51600000000001
P00008,45.845,2,1,1,1.0,45.845,C2,50.845,58.645,ARRIVED,5.0,7.800000000000004,12.800000000000004
P00009,57.156,4,1,1,1.0,57.156,C1,76.16900000000001,90.16900000000001,ARRIVED,19.013000000000012,14.0,33.01300000000001
P00010,60.249,4,1,1,1.0,60.249,C3,76.745,114.44500000000002,ARRIVED,16.496000000000002,37.70000000000002,54.19600000000002
P00011,68.594,6,1,1,1.0,68.594,C3,86.44500000000001,114.44500000000002,ARRIVED,17.851000000000013,28.000000000000014,45.85100000000003
P00012,71.313,3,1,1,1.0,71.313,C2,78.813,89.113,ARRIVED,7.5,10.299999999999997,17.799999999999997
P00013,83.849,4,1,1,1.0,83.849,C3,96.14500000000001,114.44500000000002,ARRIVED,12.296000000000006,18.30000000000001,30.596000000000018
P00014,85.771,3,1,1,1.0,85.771,C2,98.113,108.413,ARRIVED,12.341999999999999,10.299999999999997,22.641999999999996
P00015,96.282,4,1,1,1.0,96.282,C3,99.84500000000001,114.44500000000002,ARRIVED,3.5630000000000166,14.600000000000009,18.163000000000025
P00016,112.132,3,1,1,1.0,112.132,C1,119.632,129.932,ARRIVED,7.5,10.299999999999983,17.799999999999983
P00017,131.627,2,1,1,1.0,131.627,C1,136.627,144.427,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00018,162.84,5,1,1,1.0,162.84,C1,175.34,205.93999999999997,ARRIVED,12.5,30.599999999999966,43.099999999999966
P00019,165.949,5,1,1,1.0,165.949,C2,178.449,193.749,ARRIVED,12.5,15.299999999999983,27.799999999999983
P00020,166.75,7,1,1,1.0,166.75,C1,185.04,205.93999999999997,ARRIVED,18.289999999999992,20.899999999999977,39.18999999999997
P00021,188.356,5,1,1,1.0,188.356,C3,200.856,221.45599999999996,ARRIVED,12.5,20.599999999999966,33.099999999999966
P00022,189.352,6,1,1,1.0,189.352,C1,222.43999999999997,261.1399999999999,ARRIVED,33.087999999999965,38.6999999999999,71.78799999999987
P00023,192.582,2,1,1,1.0,192.582,C3,213.05599999999998,221.45599999999996,ARRIVED,20.47399999999999,8.399999999999977,28.873999999999967
P00024,193.458,2,1,1,1.0,193.458,C2,200.249,208.04899999999998,ARRIVED,6.790999999999997,7.799999999999983,14.59099999999998
P00025,214.017,4,1,1,1.0,214.017,C2,224.017,247.11699999999996,ARRIVED,10.0,23.099999999999966,33.099999999999966
P00026,214.611,7,1,1,1.0,214.611,C1,229.63999999999996,261.1399999999999,ARRIVED,15.028999999999968,31.499999999999915,46.52899999999988
P00027,217.246,3,1,1,1.0,217.246,C3,230.45599999999996,246.05599999999993,ARRIVED,13.209999999999951,15.599999999999966,28.809999999999917
P00028,219.503,5,1,1,1.0,219.503,C2,231.21699999999998,247.11699999999996,ARRIVED,11.713999999999999,15.899999999999977,27.613999999999976
P00029,223.478,2,1,1,1.0,223.478,C3,237.65599999999995,246.05599999999993,ARRIVED,14.17799999999994,8.399999999999977,22.577999999999918
P00030,226.771,5,1,1,1.0,226.771,C1,239.33999999999995,261.1399999999999,ARRIVED,12.56899999999996,21.799999999999926,34.368999999999886
P00031,239.402,3,1,1,1.0,239.402,C1,249.03999999999994,261.1399999999999,ARRIVED,9.637999999999948,12.099999999999937,21.737999999999886
P00032,261.857,5,1,1,1.0,261.857,C3,274.357,289.65700000000004,ARRIVED,12.5,15.300000000000011,27.80000000000001
P00033,265.484,6,1,1,1.0,265.484,C1,280.484,303.58399999999995,ARRIVED,15.0,23.099999999999966,38.099999999999966
P00034,276.879,2,1,1,1.0,276.879,C1,295.18399999999997,303.58399999999995,ARRIVED,18.30499999999995,8.399999999999977,26.704999999999927
P00035,281.101,7,1,1,1.0,281.101,C3,308.65700000000004,328.95700000000005,ARRIVED,27.55600000000004,20.30000000000001,47.85600000000005
P00036,292.951,8,1,1,1.0,292.951,C2,312.951,335.75100000000003,ARRIVED,20.0,22.80000000000001,42.80000000000001
P00037,301.91,7,1,1,1.0,301.91,C1,322.58399999999995,389.68399999999986,ARRIVED,20.67399999999992,67.09999999999991,87.77399999999983
P00038,315.505,2,1,1,1.0,315.505,C1,339.78399999999993,389.68399999999986,ARRIVED,24.27899999999994,49.89999999999992,74.17899999999986
P00039,315.805,2,1,1,1.0,315.805,C1,339.78399999999993,389.68399999999986,ARRIVED,23.978999999999928,49.89999999999992,73.87899999999985
P00040,326.084,3,1,1,1.0,326.084,C3,337.95700000000005,348.25700000000006,ARRIVED,11.873000000000047,10.300000000000011,22.17300000000006
P00041,329.838,5,1,1,1.0,329.838,C1,352.6839999999999,389.68399999999986,ARRIVED,22.84599999999989,36.99999999999994,59.84599999999983
P00042,346.353,2,1,1,1.0,346.353,C1,364.8839999999999,389.68399999999986,ARRIVED,18.530999999999892,24.799999999999955,43.33099999999985
P00043,348.232,3,1,1,1.0,348.232,C1,372.0839999999999,389.68399999999986,ARRIVED,23.85199999999986,17.599999999999966,41.45199999999983
