car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,852.0,328.0,524.0,256,256,1.34302121473663,0.08953474764910867,3388.799999999991,556.3350000000092
C2,810.0,337.0,473.0,250,250,1.1046068880307596,0.07364045920205063,3247.4999999999905,682.7670000000162
C3,712.0,285.0,427.0,228,228,1.0064479039412542,0.06709652692941695,2895.2999999999943,931.5250000000101
