car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,876.0,355.0,521.0,260,260,1.1146632387322004,0.0743108825821467,3454.3999999999887,480.331000000013
C2,768.0,302.0,466.0,242,242,1.1544682252691927,0.07696454835127951,3099.8999999999933,828.66200000001
C3,680.0,271.0,409.0,193,193,0.8859030721738432,0.05906020481158955,2641.1999999999975,1257.0820000000076
