car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,804.0,310.0,494.0,251,251,1.4092320897905517,0.09394880598603678,3247.7999999999925,685.2640000000114
C2,772.0,310.0,462.0,256,256,1.0213984426927596,0.06809322951285064,3165.5999999999917,791.2300000000143
C3,660.0,267.0,393.0,219,219,1.1169713868858004,0.07446475912572002,2718.3999999999974,1215.8100000000088
