passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,5.091,7,1,1,1.0,5.091,C1,22.591,48.191,ARRIVED,17.5,25.6,43.1
P00002,6.572,2,1,1,1.0,6.572,C1,39.791,48.191,ARRIVED,33.218999999999994,8.400000000000006,41.619
P00003,27.413,2,1,1,1.0,27.413,C2,32.413,40.213,ARRIVED,4.9999999999999964,7.800000000000004,12.8
P00004,57.91,3,1,1,1.0,57.91,C1,65.41,75.71,ARRIVED,7.5,10.299999999999997,17.799999999999997
P00005,76.004,6,1,1,1.0,76.004,C3,91.004,108.804,ARRIVED,15.0,17.799999999999997,32.8
P00006,78.658,3,1,1,1.0,78.658,C1,86.158,96.458,ARRIVED,7.5,10.299999999999997,17.799999999999997
P00007,99.722,3,1,1,1.0,99.722,C3,127.504,138.404,ARRIVED,27.78200000000001,10.899999999999991,38.682
P00008,106.052,4,1,1,1.0,106.052,C2,116.052,139.452,ARRIVED,10.0,23.39999999999999,33.39999999999999
P00009,106.119,4,1,1,1.0,106.119,C3,120.304,138.404,ARRIVED,14.185000000000002,18.099999999999994,32.285
P00010,106.267,4,1,1,1.0,106.267,C1,116.267,149.667,ARRIVED,10.0,33.400000000000006,43.400000000000006
P00011,109.446,3,1,1,1.0,109.446,C2,123.25200000000001,139.452,ARRIVED,13.806000000000012,16.19999999999999,30.006
P00012,109.536,2,1,1,1.0,109.536,C2,130.452,139.452,ARRIVED,20.915999999999997,9.0,29.915999999999997
P00013,112.031,6,1,1,1.0,112.031,C1,125.967,149.667,ARRIVED,13.935999999999993,23.700000000000003,37.635999999999996
P00014,119.111,4,1,1,1.0,119.111,C1,135.667,149.667,ARRIVED,16.555999999999997,14.0,30.555999999999997
P00015,142.114,2,1,1,1.0,142.114,C2,147.114,154.914,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00016,158.062,4,1,1,1.0,158.062,C1,168.062,185.162,ARRIVED,10.0,17.099999999999994,27.099999999999994
P00017,167.785,4,1,1,1.0,167.785,C1,168.062,185.162,ARRIVED,0.27700000000001523,17.099999999999994,17.37700000000001
P00018,168.253,3,1,1,1.0,168.253,C2,175.753,186.05299999999997,ARRIVED,7.5,10.299999999999983,17.799999999999983
