passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,3.939,5,1,1,1.0,3.939,C2,16.439,52.339,ARRIVED,12.5,35.9,48.4
P00002,9.787,6,1,1,1.0,9.787,C3,24.787,52.887,ARRIVED,14.999999999999998,28.1,43.1
P00003,11.81,7,1,1,1.0,11.81,C3,31.987,52.887,ARRIVED,20.177,20.900000000000002,41.077
P00004,15.69,4,1,1,1.0,15.69,C2,38.339,52.339,ARRIVED,22.649,14.0,36.649
P00005,18.632,7,1,1,1.0,18.632,C2,26.139,52.339,ARRIVED,7.506999999999998,26.2,33.706999999999994
P00006,39.98,5,1,1,1.0,39.98,C3,66.887,107.787,ARRIVED,26.907000000000004,40.900000000000006,67.80700000000002
P00007,61.048,8,1,1,1.0,61.048,C2,81.048,103.848,ARRIVED,20.0,22.799999999999997,42.8
P00008,63.029,8,1,1,1.0,63.029,C3,79.087,107.787,ARRIVED,16.058,28.700000000000003,44.758
P00009,71.357,4,1,1,1.0,71.357,C3,93.787,107.787,ARRIVED,22.430000000000007,14.0,36.43000000000001
P00010,97.538,5,1,1,1.0,97.538,C2,117.848,153.748,ARRIVED,20.310000000000002,35.89999999999999,56.209999999999994
P00011,102.049,7,1,1,1.0,102.049,C1,119.549,191.34899999999996,ARRIVED,17.5,71.79999999999995,89.29999999999995
P00012,104.504,7,1,1,1.0,104.504,C3,126.787,160.287,ARRIVED,22.283,33.5,55.783
P00013,106.66,7,1,1,1.0,106.66,C2,127.548,153.748,ARRIVED,20.888000000000005,26.19999999999999,47.087999999999994
P00014,108.969,2,1,1,1.0,108.969,C1,165.849,191.34899999999996,ARRIVED,56.879999999999995,25.49999999999997,82.37999999999997
P00015,109.758,2,1,1,1.0,109.758,C3,148.687,160.287,ARRIVED,38.929000000000016,11.599999999999994,50.52900000000001
P00016,119.316,5,1,1,1.0,119.316,C3,136.48700000000002,160.287,ARRIVED,17.17100000000002,23.799999999999983,40.971000000000004
P00017,119.72,3,1,1,1.0,119.72,C1,134.24900000000002,191.34899999999996,ARRIVED,14.529000000000025,57.09999999999994,71.62899999999996
P00018,125.863,6,1,1,1.0,125.863,C1,146.449,191.34899999999996,ARRIVED,20.586000000000013,44.89999999999995,65.48599999999996
P00019,127.82,4,1,1,1.0,127.82,C2,139.748,153.748,ARRIVED,11.927999999999997,14.0,25.927999999999997
P00020,130.682,4,1,1,1.0,130.682,C1,156.149,191.34899999999996,ARRIVED,25.467000000000013,35.19999999999996,60.66699999999997
P00021,131.559,2,1,1,1.0,131.559,C3,148.687,160.287,ARRIVED,17.128000000000014,11.599999999999994,28.72800000000001
P00022,134.282,8,1,1,1.0,134.282,C2,185.34799999999998,209.94799999999998,ARRIVED,51.065999999999974,24.599999999999994,75.66599999999997
P00023,136.837,2,1,1,1.0,136.837,C3,148.687,160.287,ARRIVED,11.850000000000023,11.599999999999994,23.450000000000017
P00024,145.227,3,1,1,1.0,145.227,C2,162.748,209.94799999999998,ARRIVED,17.520999999999987,47.19999999999999,64.72099999999998
P00025,147.087,3,1,1,1.0,147.087,C2,162.748,209.94799999999998,ARRIVED,15.661000000000001,47.19999999999999,62.86099999999999
P00026,150.236,7,1,1,1.0,150.236,C2,178.148,209.94799999999998,ARRIVED,27.912000000000006,31.799999999999983,59.71199999999999
P00027,162.577,4,1,1,1.0,162.577,C1,175.54899999999998,191.34899999999996,ARRIVED,12.97199999999998,15.799999999999983,28.771999999999963
P00028,179.772,7,1,1,1.0,179.772,C1,210.34899999999996,235.94899999999993,ARRIVED,30.57699999999997,25.599999999999966,56.176999999999936
P00029,197.239,6,1,1,1.0,197.239,C2,226.44799999999998,249.54799999999994,ARRIVED,29.208999999999975,23.099999999999966,52.30899999999994
P00030,209.609,5,1,1,1.0,209.609,C1,220.04899999999995,235.94899999999993,ARRIVED,10.43999999999994,15.899999999999977,26.339999999999918
P00031,226.608,4,1,1,1.0,226.608,C2,236.14799999999997,249.54799999999994,ARRIVED,9.539999999999964,13.399999999999977,22.93999999999994
P00032,230.105,7,1,1,1.0,230.105,C1,254.94899999999993,280.54899999999986,ARRIVED,24.843999999999937,25.599999999999937,50.443999999999875
P00033,235.7,2,1,1,1.0,235.7,C3,240.7,248.49999999999997,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00034,250.418,2,1,1,1.0,250.418,C1,272.1489999999999,280.54899999999986,ARRIVED,21.73099999999988,8.399999999999977,30.130999999999858
P00035,262.108,8,1,1,1.0,262.108,C2,282.108,387.0079999999999,ARRIVED,20.0,104.89999999999992,124.89999999999992
P00036,264.099,2,1,1,1.0,264.099,C2,301.808,387.0079999999999,ARRIVED,37.709,85.19999999999993,122.90899999999993
P00037,267.738,2,1,1,1.0,267.738,C3,272.738,321.138,ARRIVED,5.0,48.39999999999998,53.39999999999998
P00038,273.762,6,1,1,1.0,273.762,C3,287.438,321.138,ARRIVED,13.675999999999988,33.69999999999999,47.375999999999976
P00039,278.784,8,1,1,1.0,278.784,C3,297.138,321.138,ARRIVED,18.353999999999985,24.0,42.353999999999985
P00040,285.873,4,1,1,1.0,285.873,C2,336.20799999999997,387.0079999999999,ARRIVED,50.33499999999998,50.799999999999955,101.13499999999993
P00041,286.804,8,1,1,1.0,286.804,C2,321.508,387.0079999999999,ARRIVED,34.70400000000001,65.49999999999994,100.20399999999995
P00042,313.438,2,1,1,1.0,313.438,C1,318.438,326.238,ARRIVED,5.0,7.800000000000011,12.800000000000011
P00043,326.317,8,1,1,1.0,326.317,C2,350.90799999999996,387.0079999999999,ARRIVED,24.59099999999995,36.099999999999966,60.69099999999992
P00044,334.542,6,1,1,1.0,334.542,C2,360.60799999999995,387.0079999999999,ARRIVED,26.065999999999974,26.399999999999977,52.46599999999995
P00045,335.497,6,1,1,1.0,335.497,C3,350.497,368.297,ARRIVED,15.0,17.80000000000001,32.80000000000001
P00046,342.995,6,1,1,1.0,342.995,C2,360.60799999999995,387.0079999999999,ARRIVED,17.612999999999943,26.399999999999977,44.01299999999992
P00047,344.717,3,1,1,1.0,344.717,C1,352.217,362.517,ARRIVED,7.5,10.300000000000011,17.80000000000001
P00048,359.79,7,1,1,1.0,359.79,C3,391.997,424.49699999999996,ARRIVED,32.206999999999994,32.49999999999994,64.70699999999994
P00049,360.643,8,1,1,1.0,360.643,C3,399.197,424.49699999999996,ARRIVED,38.55400000000003,25.299999999999955,63.853999999999985
P00050,361.173,6,1,1,1.0,361.173,C3,384.797,424.49699999999996,ARRIVED,23.624000000000024,39.69999999999993,63.323999999999955
P00051,361.926,6,1,1,1.0,361.926,C2,365.0079999999999,387.0079999999999,ARRIVED,3.081999999999937,22.0,25.081999999999937
P00052,365.225,8,1,1,1.0,365.225,C3,399.197,424.49699999999996,ARRIVED,33.97199999999998,25.299999999999955,59.271999999999935
P00053,374.924,5,1,1,1.0,374.924,C2,401.0079999999999,416.30799999999994,ARRIVED,26.083999999999946,15.300000000000011,41.38399999999996
P00054,391.859,4,1,1,1.0,391.859,C1,401.859,439.95899999999995,ARRIVED,10.0,38.099999999999966,48.099999999999966
P00055,395.611,8,1,1,1.0,395.611,C1,416.55899999999997,439.95899999999995,ARRIVED,20.94799999999998,23.399999999999977,44.347999999999956
P00056,407.399,8,1,1,1.0,407.399,C3,445.99699999999996,473.0969999999999,ARRIVED,38.597999999999956,27.099999999999966,65.69799999999992
P00057,431.993,8,1,1,1.0,431.993,C1,461.45899999999995,489.5589999999999,ARRIVED,29.46599999999995,28.099999999999966,57.56599999999992
P00058,433.67,6,1,1,1.0,433.67,C1,471.15899999999993,489.5589999999999,ARRIVED,37.48899999999992,18.399999999999977,55.888999999999896
P00059,447.664,8,1,1,1.0,447.664,C3,449.69699999999995,473.0969999999999,ARRIVED,2.0329999999999586,23.399999999999977,25.432999999999936
P00060,458.204,2,1,1,1.0,458.204,C2,463.204,471.004,ARRIVED,5.0,7.800000000000011,12.800000000000011
P00061,467.293,6,1,1,1.0,467.293,C3,489.5969999999999,507.39699999999993,ARRIVED,22.303999999999917,17.80000000000001,40.10399999999993
P00062,476.184,7,1,1,1.0,476.184,C1,508.5589999999999,534.159,ARRIVED,32.374999999999886,25.60000000000008,57.974999999999966
P00063,492.829,5,1,1,1.0,492.829,C2,505.329,525.9290000000001,ARRIVED,12.5,20.60000000000008,33.10000000000008
P00064,497.498,4,1,1,1.0,497.498,C1,520.7589999999999,534.159,ARRIVED,23.26099999999991,13.400000000000091,36.661
P00065,497.753,3,1,1,1.0,497.753,C2,515.029,525.9290000000001,ARRIVED,17.27600000000001,10.900000000000091,28.1760000000001
P00066,527.416,3,1,1,1.0,527.416,C1,543.159,623.6590000000002,ARRIVED,15.742999999999938,80.50000000000023,96.24300000000017
P00067,534.798,6,1,1,1.0,534.798,C3,549.798,567.5980000000001,ARRIVED,15.0,17.800000000000068,32.80000000000007
P00068,538.233,3,1,1,1.0,538.233,C2,545.733,571.3330000000001,ARRIVED,7.5,25.600000000000136,33.100000000000136
P00069,544.346,8,1,1,1.0,544.346,C1,560.359,623.6590000000002,ARRIVED,16.013000000000034,63.30000000000018,79.31300000000022
P00070,546.173,5,1,1,1.0,546.173,C2,555.433,571.3330000000001,ARRIVED,9.259999999999991,15.900000000000091,25.160000000000082
P00071,548.28,3,1,1,1.0,548.28,C1,577.5590000000001,623.6590000000002,ARRIVED,29.27900000000011,46.100000000000136,75.37900000000025
P00072,559.318,6,1,1,1.0,559.318,C3,584.0980000000001,601.8980000000001,ARRIVED,24.780000000000086,17.800000000000068,42.580000000000155
P00073,572.649,8,1,1,1.0,572.649,C1,594.7590000000001,623.6590000000002,ARRIVED,22.110000000000127,28.90000000000009,51.01000000000022
P00074,588.53,2,1,1,1.0,588.53,C2,593.53,601.33,ARRIVED,5.0,7.800000000000068,12.800000000000068
P00075,589.609,5,1,1,1.0,589.609,C3,615.8980000000001,631.1980000000002,ARRIVED,26.2890000000001,15.300000000000068,41.58900000000017
P00076,595.083,8,1,1,1.0,595.083,C1,598.4590000000002,623.6590000000002,ARRIVED,3.3760000000002037,25.200000000000045,28.57600000000025
P00077,614.206,6,1,1,1.0,614.206,C1,640.1590000000002,668.2590000000004,ARRIVED,25.953000000000202,28.100000000000136,54.05300000000034
P00078,623.432,6,1,1,1.0,623.432,C3,647.6980000000002,665.4980000000003,ARRIVED,24.26600000000019,17.800000000000068,42.06600000000026
P00079,634.337,7,1,1,1.0,634.337,C1,647.3590000000003,668.2590000000004,ARRIVED,13.022000000000276,20.90000000000009,33.92200000000037
P00080,657.737,3,1,1,1.0,657.737,C2,665.237,675.537,ARRIVED,7.5,10.300000000000068,17.800000000000068
P00081,669.37,5,1,1,1.0,669.37,C1,682.2590000000004,764.3590000000007,ARRIVED,12.889000000000351,82.10000000000036,94.98900000000071
P00082,673.763,2,1,1,1.0,673.763,C1,694.4590000000004,764.3590000000007,ARRIVED,20.696000000000367,69.90000000000032,90.59600000000069
P00083,684.441,4,1,1,1.0,684.441,C3,694.441,732.8410000000001,ARRIVED,10.0,38.40000000000009,48.40000000000009
P00084,688.096,5,1,1,1.0,688.096,C1,706.6590000000004,764.3590000000007,ARRIVED,18.563000000000443,57.70000000000027,76.26300000000072
P00085,695.415,7,1,1,1.0,695.415,C3,706.6410000000001,732.8410000000001,ARRIVED,11.226000000000113,26.200000000000045,37.42600000000016
P00086,699.611,3,1,1,1.0,699.611,C1,716.3590000000005,764.3590000000007,ARRIVED,16.748000000000502,48.00000000000023,64.74800000000073
P00087,702.752,7,1,1,1.0,702.752,C1,731.0590000000005,764.3590000000007,ARRIVED,28.307000000000585,33.30000000000018,61.60700000000077
P00088,703.592,4,1,1,1.0,703.592,C3,718.8410000000001,732.8410000000001,ARRIVED,15.249000000000137,14.0,29.249000000000137
P00089,710.203,4,1,1,1.0,710.203,C2,720.203,748.6030000000001,ARRIVED,10.0,28.40000000000009,38.40000000000009
P00090,711.819,5,1,1,1.0,711.819,C2,727.403,748.6030000000001,ARRIVED,15.58400000000006,21.200000000000045,36.784000000000106
P00091,712.265,2,1,1,1.0,712.265,C2,739.6030000000001,748.6030000000001,ARRIVED,27.33800000000008,9.0,36.33800000000008
P00092,723.467,7,1,1,1.0,723.467,C3,751.8410000000001,787.7410000000002,ARRIVED,28.374000000000137,35.90000000000009,64.27400000000023
P00093,732.139,5,1,1,1.0,732.139,C1,740.7590000000006,764.3590000000007,ARRIVED,8.620000000000573,23.600000000000136,32.22000000000071
P00094,732.149,3,1,1,1.0,732.149,C1,750.4590000000006,764.3590000000007,ARRIVED,18.310000000000628,13.900000000000091,32.21000000000072
P00095,737.869,6,1,1,1.0,737.869,C3,768.7410000000002,787.7410000000002,ARRIVED,30.872000000000185,19.0,49.872000000000185
P00096,738.734,8,1,1,1.0,738.734,C3,759.0410000000002,787.7410000000002,ARRIVED,20.30700000000013,28.700000000000045,49.007000000000176
P00097,747.321,6,1,1,1.0,747.321,C2,765.1030000000001,788.2030000000002,ARRIVED,17.78200000000004,23.100000000000136,40.882000000000176
P00098,753.543,6,1,1,1.0,753.543,C1,780.8590000000007,798.6590000000008,ARRIVED,27.316000000000713,17.800000000000068,45.11600000000078
P00099,755.553,3,1,1,1.0,755.553,C2,777.3030000000001,788.2030000000002,ARRIVED,21.750000000000114,10.900000000000091,32.650000000000205
P00100,785.726,2,1,1,1.0,785.726,C3,794.2410000000002,802.0410000000003,ARRIVED,8.515000000000214,7.800000000000068,16.315000000000282
P00101,792.423,6,1,1,1.0,792.423,C1,815.1590000000008,838.2590000000009,ARRIVED,22.736000000000786,23.100000000000136,45.83600000000092
P00102,806.122,2,1,1,1.0,806.122,C1,829.8590000000008,838.2590000000009,ARRIVED,23.737000000000876,8.400000000000091,32.13700000000097
P00103,806.95,5,1,1,1.0,806.95,C2,819.45,855.0500000000002,ARRIVED,12.5,35.600000000000136,48.100000000000136
P00104,807.328,5,1,1,1.0,807.328,C3,819.828,839.428,ARRIVED,12.5,19.600000000000023,32.10000000000002
