passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,5.929,7,1,1,1.0,5.929,C1,23.429000000000002,49.02900000000001,ARRIVED,17.5,25.60000000000001,43.10000000000001
P00002,11.996,3,1,1,1.0,11.996,C1,38.129000000000005,49.02900000000001,ARRIVED,26.133000000000003,10.900000000000006,37.03300000000001
P00003,20.544,2,1,1,1.0,20.544,C2,25.544,33.344,ARRIVED,5.0,7.800000000000001,12.8
P00004,32.432,8,1,1,1.0,32.432,C2,54.844,77.644,ARRIVED,22.412,22.800000000000004,45.212
P00005,37.006,5,1,1,1.0,37.006,C3,49.506,112.30600000000001,ARRIVED,12.5,62.80000000000001,75.30000000000001
P00006,44.829,7,1,1,1.0,44.829,C1,68.02900000000001,88.32900000000001,ARRIVED,23.20000000000001,20.299999999999997,43.50000000000001
P00007,51.154,7,1,1,1.0,51.154,C3,59.206,112.30600000000001,ARRIVED,8.052,53.10000000000001,61.15200000000001
P00008,60.006,3,1,1,1.0,60.006,C3,73.906,112.30600000000001,ARRIVED,13.900000000000006,38.400000000000006,52.30000000000001
P00009,63.395,5,1,1,1.0,63.395,C2,91.644,136.84400000000002,ARRIVED,28.249000000000002,45.20000000000002,73.44900000000001
P00010,69.87,6,1,1,1.0,69.87,C3,86.10600000000001,112.30600000000001,ARRIVED,16.236000000000004,26.200000000000003,42.43600000000001
P00011,79.337,4,1,1,1.0,79.337,C3,95.80600000000001,112.30600000000001,ARRIVED,16.46900000000001,16.5,32.96900000000001
P00012,81.299,4,1,1,1.0,81.299,C3,95.80600000000001,112.30600000000001,ARRIVED,14.507000000000005,16.5,31.007000000000005
P00013,91.274,5,1,1,1.0,91.274,C2,91.644,136.84400000000002,ARRIVED,0.37000000000000455,45.20000000000002,45.57000000000002
P00014,94.226,7,1,1,1.0,94.226,C2,105.04400000000001,136.84400000000002,ARRIVED,10.818000000000012,31.80000000000001,42.61800000000002
P00015,94.706,8,1,1,1.0,94.706,C2,112.24400000000001,136.84400000000002,ARRIVED,17.53800000000001,24.60000000000001,42.13800000000002
P00016,96.586,6,1,1,1.0,96.586,C1,111.586,129.386,ARRIVED,15.0,17.799999999999997,32.8
P00017,102.567,6,1,1,1.0,102.567,C3,128.806,146.606,ARRIVED,26.23900000000002,17.799999999999983,44.039
P00018,119.34,3,1,1,1.0,119.34,C1,138.386,153.98599999999996,ARRIVED,19.045999999999992,15.599999999999966,34.64599999999996
P00019,124.516,2,1,1,1.0,124.516,C1,145.58599999999998,153.98599999999996,ARRIVED,21.06999999999998,8.399999999999977,29.469999999999956
P00020,128.382,6,1,1,1.0,128.382,C2,153.34400000000002,181.744,ARRIVED,24.962000000000018,28.399999999999977,53.361999999999995
P00021,136.111,4,1,1,1.0,136.111,C3,158.106,176.20599999999996,ARRIVED,21.995000000000005,18.099999999999966,40.09499999999997
P00022,137.019,2,1,1,1.0,137.019,C3,167.80599999999998,176.20599999999996,ARRIVED,30.786999999999978,8.399999999999977,39.186999999999955
P00023,140.575,2,1,1,1.0,140.575,C2,172.744,181.744,ARRIVED,32.16900000000001,9.0,41.16900000000001
P00024,140.716,4,1,1,1.0,140.716,C2,163.044,181.744,ARRIVED,22.328000000000003,18.69999999999999,41.02799999999999
P00025,154.47,8,1,1,1.0,154.47,C1,175.48599999999996,198.28599999999994,ARRIVED,21.015999999999963,22.799999999999983,43.815999999999946
P00026,181.388,6,1,1,1.0,181.388,C2,198.244,262.2439999999999,ARRIVED,16.855999999999995,63.999999999999915,80.85599999999991
P00027,185.894,3,1,1,1.0,185.894,C2,210.444,262.2439999999999,ARRIVED,24.549999999999983,51.799999999999926,76.34999999999991
P00028,192.514,5,1,1,1.0,192.514,C1,212.28599999999994,258.4859999999999,ARRIVED,19.771999999999935,46.19999999999993,65.97199999999987
P00029,201.026,7,1,1,1.0,201.026,C3,218.526,238.826,ARRIVED,17.5,20.299999999999983,37.79999999999998
P00030,203.021,2,1,1,1.0,203.021,C1,224.48599999999993,258.4859999999999,ARRIVED,21.464999999999947,33.99999999999994,55.46499999999989
P00031,203.676,5,1,1,1.0,203.676,C2,220.14399999999998,262.2439999999999,ARRIVED,16.46799999999999,42.09999999999994,58.56799999999993
P00032,214.467,7,1,1,1.0,214.467,C2,229.84399999999997,262.2439999999999,ARRIVED,15.376999999999953,32.39999999999995,47.7769999999999
P00033,214.961,8,1,1,1.0,214.961,C2,237.04399999999995,262.2439999999999,ARRIVED,22.08299999999994,25.19999999999996,47.2829999999999
P00034,220.022,5,1,1,1.0,220.022,C1,236.68599999999992,258.4859999999999,ARRIVED,16.66399999999993,21.799999999999955,38.463999999999885
P00035,230.318,7,1,1,1.0,230.318,C3,257.826,293.02599999999995,ARRIVED,27.50800000000001,35.19999999999993,62.70799999999994
P00036,235.753,3,1,1,1.0,235.753,C1,246.3859999999999,258.4859999999999,ARRIVED,10.632999999999925,12.099999999999966,22.73299999999989
P00037,247.526,6,1,1,1.0,247.526,C2,278.7439999999999,301.8439999999999,ARRIVED,31.217999999999904,23.099999999999966,54.31799999999987
P00038,251.726,4,1,1,1.0,251.726,C2,288.4439999999999,301.8439999999999,ARRIVED,36.717999999999904,13.399999999999977,50.11799999999988
P00039,252.691,5,1,1,1.0,252.691,C1,272.4859999999999,307.6859999999998,ARRIVED,19.794999999999874,35.19999999999993,54.994999999999806
P00040,257.612,5,1,1,1.0,257.612,C3,275.926,293.02599999999995,ARRIVED,18.313999999999965,17.099999999999966,35.41399999999993
P00041,258.545,6,1,1,1.0,258.545,C3,268.726,293.02599999999995,ARRIVED,10.180999999999983,24.299999999999955,34.48099999999994
P00042,259.108,7,1,1,1.0,259.108,C3,261.526,293.02599999999995,ARRIVED,2.4180000000000064,31.499999999999943,33.91799999999995
P00043,273.066,6,1,1,1.0,273.066,C1,279.68599999999986,307.6859999999998,ARRIVED,6.619999999999891,27.999999999999943,34.619999999999834
P00044,275.403,5,1,1,1.0,275.403,C1,286.88599999999985,307.6859999999998,ARRIVED,11.482999999999834,20.799999999999955,32.28299999999979
P00045,287.891,5,1,1,1.0,287.891,C1,290.58599999999984,307.6859999999998,ARRIVED,2.6949999999998226,17.099999999999966,19.79499999999979
P00046,288.407,6,1,1,1.0,288.407,C3,309.52599999999995,327.32599999999996,ARRIVED,21.11899999999997,17.80000000000001,38.91899999999998
P00047,314.648,6,1,1,1.0,314.648,C3,343.82599999999996,366.92599999999993,ARRIVED,29.17799999999994,23.099999999999966,52.277999999999906
P00048,315.527,3,1,1,1.0,315.527,C2,323.027,333.327,ARRIVED,7.5,10.300000000000011,17.80000000000001
P00049,317.76,5,1,1,1.0,317.76,C3,351.02599999999995,366.92599999999993,ARRIVED,33.26599999999996,15.899999999999977,49.16599999999994
P00050,331.83,6,1,1,1.0,331.83,C1,346.83,364.63,ARRIVED,15.0,17.80000000000001,32.80000000000001
P00051,349.469,8,1,1,1.0,349.469,C2,369.469,433.1689999999999,ARRIVED,20.0,63.69999999999993,83.69999999999993
P00052,358.537,2,1,1,1.0,358.537,C2,389.169,433.1689999999999,ARRIVED,30.632000000000005,43.99999999999994,74.63199999999995
P00053,374.251,6,1,1,1.0,374.251,C2,413.56899999999996,433.1689999999999,ARRIVED,39.317999999999984,19.599999999999966,58.91799999999995
P00054,375.127,5,1,1,1.0,375.127,C3,387.627,408.227,ARRIVED,12.5,20.599999999999966,33.099999999999966
P00055,379.474,8,1,1,1.0,379.474,C1,399.474,432.87399999999997,ARRIVED,20.0,33.39999999999998,53.39999999999998
P00056,381.642,2,1,1,1.0,381.642,C3,399.827,408.227,ARRIVED,18.185000000000002,8.399999999999977,26.58499999999998
P00057,385.84,7,1,1,1.0,385.84,C2,406.36899999999997,433.1689999999999,ARRIVED,20.528999999999996,26.799999999999955,47.32899999999995
P00058,388.674,7,1,1,1.0,388.674,C1,406.674,432.87399999999997,ARRIVED,18.0,26.19999999999999,44.19999999999999
P00059,407.595,6,1,1,1.0,407.595,C1,413.87399999999997,432.87399999999997,ARRIVED,6.2789999999999395,19.0,25.27899999999994
P00060,422.196,5,1,1,1.0,422.196,C2,447.1689999999999,500.2689999999999,ARRIVED,24.9729999999999,53.099999999999966,78.07299999999987
P00061,429.944,6,1,1,1.0,429.944,C1,449.37399999999997,476.77399999999994,ARRIVED,19.42999999999995,27.399999999999977,46.82999999999993
P00062,434.487,3,1,1,1.0,434.487,C3,441.987,487.887,ARRIVED,7.5,45.89999999999998,53.39999999999998
