car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,842.0,319.0,523.0,246,246,1.2821945324363462,0.0854796354957564,3313.999999999992,597.0290000000099
C2,738.0,298.0,440.0,231,231,1.037963819049696,0.0691975879366464,2968.2999999999943,939.4470000000092
C3,650.0,269.0,381.0,204,204,0.8521223466362144,0.0568081564424143,2611.699999999997,1308.27700000001
