car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,858.0,322.0,536.0,264,264,1.3041790440614383,0.08694526960409589,3442.8999999999915,475.1970000000124
C2,808.0,305.0,503.0,237,237,1.2033507582906797,0.08022338388604532,3178.399999999993,739.1610000000076
C3,776.0,292.0,484.0,238,238,1.1456998045073739,0.07637998696715825,3105.699999999992,787.03000000001
