passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,13.631,3,1,1,1.0,13.631,C1,21.131,52.031,ARRIVED,7.5,30.9,38.4
P00002,17.957,6,1,1,1.0,17.957,C3,32.957,56.05700000000001,ARRIVED,15.0,23.10000000000001,38.10000000000001
P00003,22.568,4,1,1,1.0,22.568,C1,28.331,52.031,ARRIVED,5.762999999999998,23.7,29.462999999999997
P00004,22.673,5,1,1,1.0,22.673,C1,35.531,52.031,ARRIVED,12.858,16.5,29.358
P00005,29.973,8,1,1,1.0,29.973,C2,49.973,129.27300000000002,ARRIVED,20.0,79.30000000000003,99.30000000000003
P00006,33.403,3,1,1,1.0,33.403,C2,67.173,129.27300000000002,ARRIVED,33.77,62.10000000000002,95.87000000000003
P00007,34.218,3,1,1,1.0,34.218,C3,45.157000000000004,56.05700000000001,ARRIVED,10.939,10.900000000000006,21.839000000000006
P00008,38.962,5,1,1,1.0,38.962,C1,66.031,86.63100000000001,ARRIVED,27.069000000000003,20.60000000000001,47.66900000000001
P00009,46.465,4,1,1,1.0,46.465,C1,73.23100000000001,86.63100000000001,ARRIVED,26.766000000000005,13.400000000000006,40.16600000000001
P00010,48.152,6,1,1,1.0,48.152,C3,77.25700000000002,95.65700000000002,ARRIVED,29.105000000000018,18.400000000000006,47.505000000000024
P00011,50.598,4,1,1,1.0,50.598,C3,67.55700000000002,95.65700000000002,ARRIVED,16.959000000000017,28.10000000000001,45.059000000000026
P00012,54.498,4,1,1,1.0,54.498,C2,103.77300000000001,129.27300000000002,ARRIVED,49.27500000000001,25.500000000000014,74.77500000000003
P00013,54.679,6,1,1,1.0,54.679,C2,94.07300000000001,129.27300000000002,ARRIVED,39.394000000000005,35.20000000000002,74.59400000000002
P00014,55.651,8,1,1,1.0,55.651,C2,84.373,129.27300000000002,ARRIVED,28.722,44.90000000000002,73.62200000000001
P00015,82.805,7,1,1,1.0,82.805,C1,105.63100000000001,136.231,ARRIVED,22.826000000000008,30.59999999999998,53.42599999999999
P00016,92.485,4,1,1,1.0,92.485,C3,107.15700000000002,130.55700000000004,ARRIVED,14.672000000000025,23.40000000000002,38.072000000000045
P00017,95.811,8,1,1,1.0,95.811,C1,112.83100000000002,136.231,ARRIVED,17.02000000000001,23.399999999999977,40.41999999999999
P00018,102.236,5,1,1,1.0,102.236,C2,110.97300000000001,129.27300000000002,ARRIVED,8.737000000000009,18.30000000000001,27.03700000000002
P00019,103.677,3,1,1,1.0,103.677,C3,114.35700000000003,130.55700000000004,ARRIVED,10.680000000000021,16.200000000000017,26.880000000000038
P00020,116.503,2,1,1,1.0,116.503,C3,121.55700000000003,130.55700000000004,ARRIVED,5.0540000000000305,9.000000000000014,14.054000000000045
P00021,119.211,2,1,1,1.0,119.211,C1,142.731,196.43099999999995,ARRIVED,23.519999999999996,53.69999999999996,77.21999999999996
P00022,125.558,7,1,1,1.0,125.558,C3,149.55700000000004,181.45700000000005,ARRIVED,23.999000000000038,31.900000000000006,55.89900000000004
P00023,129.757,2,1,1,1.0,129.757,C2,135.77300000000002,174.173,ARRIVED,6.0160000000000196,38.39999999999998,44.416
P00024,134.985,6,1,1,1.0,134.985,C2,155.173,174.173,ARRIVED,20.187999999999988,19.0,39.18799999999999
P00025,136.002,3,1,1,1.0,136.002,C2,142.973,174.173,ARRIVED,6.971000000000004,31.19999999999999,38.17099999999999
P00026,137.237,8,1,1,1.0,137.237,C3,156.75700000000003,181.45700000000005,ARRIVED,19.52000000000004,24.700000000000017,44.220000000000056
P00027,144.683,4,1,1,1.0,144.683,C1,152.43099999999998,196.43099999999995,ARRIVED,7.7479999999999905,43.99999999999997,51.74799999999996
P00028,146.633,8,1,1,1.0,146.633,C1,167.13099999999997,196.43099999999995,ARRIVED,20.497999999999962,29.299999999999983,49.797999999999945
P00029,151.16,8,1,1,1.0,151.16,C3,156.75700000000003,181.45700000000005,ARRIVED,5.597000000000037,24.700000000000017,30.297000000000054
P00030,155.434,2,1,1,1.0,155.434,C1,186.83099999999996,196.43099999999995,ARRIVED,31.396999999999963,9.599999999999994,40.99699999999996
P00031,167.438,8,1,1,1.0,167.438,C3,202.95700000000005,225.75700000000003,ARRIVED,35.51900000000006,22.799999999999983,58.319000000000045
