passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,28.056,5,1,1,1.0,28.056,C3,40.556,76.456,ARRIVED,12.499999999999996,35.900000000000006,48.400000000000006
P00002,30.444,5,1,1,1.0,30.444,C2,42.944,62.544000000000004,ARRIVED,12.500000000000004,19.6,32.10000000000001
P00003,32.799,5,1,1,1.0,32.799,C2,42.944,62.544000000000004,ARRIVED,10.145000000000003,19.6,29.745000000000005
P00004,33.097,6,1,1,1.0,33.097,C3,47.756,76.456,ARRIVED,14.658999999999999,28.700000000000003,43.359
P00005,37.52,6,1,1,1.0,37.52,C1,52.52,75.62,ARRIVED,15.0,23.1,38.1
P00006,44.078,7,1,1,1.0,44.078,C3,54.956,76.456,ARRIVED,10.878,21.5,32.378
P00007,47.277,2,1,1,1.0,47.277,C1,67.22,75.62,ARRIVED,19.942999999999998,8.400000000000006,28.343000000000004
P00008,79.106,2,1,1,1.0,79.106,C1,84.106,127.206,ARRIVED,5.0,43.10000000000001,48.10000000000001
P00009,83.71,8,1,1,1.0,83.71,C1,103.806,127.206,ARRIVED,20.096000000000004,23.400000000000006,43.49600000000001
P00010,96.643,7,1,1,1.0,96.643,C2,114.143,144.743,ARRIVED,17.5,30.599999999999994,48.099999999999994
P00011,97.237,8,1,1,1.0,97.237,C2,121.343,144.743,ARRIVED,24.10600000000001,23.39999999999999,47.506
P00012,115.648,2,1,1,1.0,115.648,C3,120.648,128.448,ARRIVED,5.0,7.800000000000011,12.800000000000011
P00013,129.007,7,1,1,1.0,129.007,C2,163.743,189.643,ARRIVED,34.73599999999999,25.900000000000006,60.635999999999996
P00014,135.639,7,1,1,1.0,135.639,C2,163.743,189.643,ARRIVED,28.103999999999985,25.900000000000006,54.00399999999999
P00015,138.715,2,1,1,1.0,138.715,C3,143.715,151.515,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00016,147.813,8,1,1,1.0,147.813,C3,173.015,195.81499999999997,ARRIVED,25.201999999999998,22.799999999999983,48.00199999999998
P00017,161.613,3,1,1,1.0,161.613,C1,169.113,179.41299999999998,ARRIVED,7.5,10.299999999999983,17.799999999999983
P00018,166.243,7,1,1,1.0,166.243,C2,168.143,189.643,ARRIVED,1.9000000000000057,21.5,23.400000000000006
P00019,192.289,7,1,1,1.0,192.289,C3,214.81499999999997,235.11499999999995,ARRIVED,22.525999999999982,20.299999999999983,42.825999999999965
P00020,231.624,2,1,1,1.0,231.624,C1,236.624,275.024,ARRIVED,5.0,38.400000000000006,43.400000000000006
P00021,236.232,5,1,1,1.0,236.232,C1,248.82399999999998,275.024,ARRIVED,12.591999999999985,26.200000000000017,38.792
P00022,245.544,6,1,1,1.0,245.544,C1,256.024,275.024,ARRIVED,10.47999999999999,19.0,29.47999999999999
P00023,274.938,8,1,1,1.0,274.938,C3,294.938,323.03799999999995,ARRIVED,20.0,28.099999999999966,48.099999999999966
P00024,279.83,6,1,1,1.0,279.83,C3,304.638,323.03799999999995,ARRIVED,24.807999999999993,18.399999999999977,43.20799999999997
P00025,282.55,7,1,1,1.0,282.55,C2,300.05,320.35,ARRIVED,17.5,20.30000000000001,37.80000000000001
P00026,286.373,5,1,1,1.0,286.373,C1,298.873,314.173,ARRIVED,12.5,15.300000000000011,27.80000000000001
P00027,304.222,5,1,1,1.0,304.222,C1,328.173,343.473,ARRIVED,23.951000000000022,15.300000000000011,39.25100000000003
P00028,319.441,7,1,1,1.0,319.441,C3,342.03799999999995,362.33799999999997,ARRIVED,22.59699999999998,20.30000000000001,42.89699999999999
P00029,348.515,6,1,1,1.0,348.515,C3,378.83799999999997,411.93799999999993,ARRIVED,30.32299999999998,33.099999999999966,63.422999999999945
P00030,350.125,8,1,1,1.0,350.125,C3,388.53799999999995,411.93799999999993,ARRIVED,38.412999999999954,23.399999999999977,61.81299999999993
P00031,363.34,7,1,1,1.0,363.34,C2,380.84,401.14,ARRIVED,17.5,20.30000000000001,37.80000000000001
P00032,363.509,7,1,1,1.0,363.509,C1,381.009,405.609,ARRIVED,17.5,24.599999999999966,42.099999999999966
P00033,373.495,7,1,1,1.0,373.495,C1,381.009,405.609,ARRIVED,7.51400000000001,24.599999999999966,32.113999999999976
P00034,388.538,5,1,1,1.0,388.538,C2,415.14,451.3399999999999,ARRIVED,26.601999999999975,36.19999999999993,62.80199999999991
P00035,390.613,3,1,1,1.0,390.613,C1,414.609,490.40899999999993,ARRIVED,23.99599999999998,75.79999999999995,99.79599999999994
P00036,392.003,4,1,1,1.0,392.003,C2,422.34,451.3399999999999,ARRIVED,30.33699999999999,28.999999999999943,59.33699999999993
P00037,395.29,5,1,1,1.0,395.29,C3,435.6379999999999,451.5379999999999,ARRIVED,40.3479999999999,15.899999999999977,56.24799999999988
P00038,397.868,6,1,1,1.0,397.868,C3,428.43799999999993,451.5379999999999,ARRIVED,30.569999999999936,23.099999999999966,53.6699999999999
