passenger_id,hall_arrival_time,origin_floor,destination_floor,group_size,luggage_factor,call_time,assigned_car_id,board_time,arrival_time,status,waiting_time,ride_time,total_service_time
P00001,2.875,7,1,1,1.0,2.875,C1,20.375,92.47500000000002,ARRIVED,17.5,72.10000000000002,89.60000000000002
P00002,16.804,3,1,1,1.0,16.804,C3,24.304,34.604,ARRIVED,7.5,10.3,17.8
P00003,19.329,4,1,1,1.0,19.329,C1,32.575,92.47500000000002,ARRIVED,13.246000000000002,59.90000000000002,73.14600000000002
P00004,22.628,5,1,1,1.0,22.628,C1,39.775000000000006,92.47500000000002,ARRIVED,17.147000000000006,52.70000000000002,69.84700000000002
P00005,33.858,8,1,1,1.0,33.858,C3,56.104,113.80400000000002,ARRIVED,22.246000000000002,57.70000000000002,79.94600000000003
P00006,40.721,6,1,1,1.0,40.721,C1,46.97500000000001,92.47500000000002,ARRIVED,6.254000000000012,45.500000000000014,51.754000000000026
P00007,42.378,8,1,1,1.0,42.378,C1,56.67500000000001,92.47500000000002,ARRIVED,14.297000000000011,35.80000000000001,50.09700000000002
P00008,54.114,3,1,1,1.0,54.114,C3,73.304,113.80400000000002,ARRIVED,19.190000000000005,40.500000000000014,59.69000000000002
P00009,56.973,7,1,1,1.0,56.973,C1,63.875000000000014,92.47500000000002,ARRIVED,6.902000000000015,28.60000000000001,35.502000000000024
P00010,64.141,4,1,1,1.0,64.141,C1,76.07500000000002,92.47500000000002,ARRIVED,11.934000000000012,16.400000000000006,28.334000000000017
P00011,65.345,7,1,1,1.0,65.345,C3,88.004,113.80400000000002,ARRIVED,22.659000000000006,25.80000000000001,48.45900000000002
P00012,79.676,3,1,1,1.0,79.676,C1,101.47500000000002,133.37500000000006,ARRIVED,21.79900000000002,31.900000000000034,53.699000000000055
P00013,80.205,6,1,1,1.0,80.205,C1,113.67500000000003,133.37500000000006,ARRIVED,33.47000000000003,19.70000000000003,53.17000000000006
P00014,82.083,6,1,1,1.0,82.083,C1,113.67500000000003,133.37500000000006,ARRIVED,31.592000000000027,19.70000000000003,51.29200000000006
P00015,84.764,8,1,1,1.0,84.764,C2,104.764,127.564,ARRIVED,20.0,22.799999999999997,42.8
P00016,87.991,7,1,1,1.0,87.991,C3,88.004,113.80400000000002,ARRIVED,0.01300000000000523,25.80000000000001,25.813000000000017
P00017,115.718,3,1,1,1.0,115.718,C3,123.218,133.518,ARRIVED,7.5,10.299999999999997,17.799999999999997
P00018,133.211,2,1,1,1.0,133.211,C2,138.211,146.011,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00019,141.315,4,1,1,1.0,141.315,C2,157.511,174.61099999999996,ARRIVED,16.195999999999998,17.099999999999966,33.295999999999964
P00020,155.472,7,1,1,1.0,155.472,C3,172.972,193.272,ARRIVED,17.5,20.299999999999983,37.79999999999998
P00021,159.444,4,1,1,1.0,159.444,C2,161.21099999999998,174.61099999999996,ARRIVED,1.766999999999996,13.399999999999977,15.166999999999973
P00022,177.38,2,1,1,1.0,177.38,C1,182.38,190.17999999999998,ARRIVED,5.0,7.799999999999983,12.799999999999983
P00023,185.12,2,1,1,1.0,185.12,C1,196.67999999999998,245.07999999999996,ARRIVED,11.559999999999974,48.39999999999998,59.95999999999995
P00024,187.958,8,1,1,1.0,187.958,C3,214.772,237.57199999999997,ARRIVED,26.813999999999993,22.799999999999983,49.613999999999976
P00025,198.664,7,1,1,1.0,198.664,C1,213.87999999999997,245.07999999999996,ARRIVED,15.21599999999998,31.19999999999999,46.41599999999997
P00026,198.719,8,1,1,1.0,198.719,C1,221.07999999999996,245.07999999999996,ARRIVED,22.36099999999996,24.0,46.36099999999996
P00027,210.678,8,1,1,1.0,210.678,C2,230.678,264.078,ARRIVED,20.0,33.39999999999998,53.39999999999998
P00028,221.44,7,1,1,1.0,221.44,C3,256.572,282.17199999999997,ARRIVED,35.132000000000005,25.599999999999966,60.73199999999997
P00029,225.682,6,1,1,1.0,225.682,C1,261.5799999999999,279.37999999999994,ARRIVED,35.89799999999994,17.80000000000001,53.69799999999995
P00030,228.877,3,1,1,1.0,228.877,C2,247.878,264.078,ARRIVED,19.000999999999976,16.19999999999999,35.200999999999965
P00031,233.147,2,1,1,1.0,233.147,C2,255.07799999999997,264.078,ARRIVED,21.930999999999983,9.0,30.930999999999983
P00032,239.876,5,1,1,1.0,239.876,C3,266.272,282.17199999999997,ARRIVED,26.395999999999987,15.899999999999977,42.295999999999964
P00033,266.599,7,1,1,1.0,266.599,C1,303.0799999999999,335.8799999999999,ARRIVED,36.48099999999994,32.799999999999955,69.28099999999989
P00034,266.772,5,1,1,1.0,266.772,C1,293.37999999999994,335.8799999999999,ARRIVED,26.607999999999947,42.49999999999994,69.10799999999989
P00035,267.974,7,1,1,1.0,267.974,C1,303.0799999999999,335.8799999999999,ARRIVED,35.10599999999994,32.799999999999955,67.90599999999989
P00036,274.754,6,1,1,1.0,274.754,C3,298.67199999999997,321.77199999999993,ARRIVED,23.91799999999995,23.099999999999966,47.017999999999915
P00037,276.489,5,1,1,1.0,276.489,C2,288.989,339.4889999999999,ARRIVED,12.5,50.49999999999994,62.99999999999994
P00038,284.416,2,1,1,1.0,284.416,C2,301.18899999999996,339.4889999999999,ARRIVED,16.772999999999968,38.299999999999955,55.07299999999992
P00039,291.315,3,1,1,1.0,291.315,C3,310.87199999999996,321.77199999999993,ARRIVED,19.55699999999996,10.899999999999977,30.456999999999937
P00040,292.816,5,1,1,1.0,292.816,C2,313.38899999999995,339.4889999999999,ARRIVED,20.57299999999998,26.099999999999966,46.672999999999945
P00041,296.216,6,1,1,1.0,296.216,C1,310.9799999999999,335.8799999999999,ARRIVED,14.763999999999896,24.899999999999977,39.663999999999874
P00042,299.575,2,1,1,1.0,299.575,C1,325.6799999999999,335.8799999999999,ARRIVED,26.104999999999905,10.199999999999989,36.30499999999989
P00043,312.489,5,1,1,1.0,312.489,C2,313.38899999999995,339.4889999999999,ARRIVED,0.8999999999999773,26.099999999999966,26.999999999999943
P00044,313.816,4,1,1,1.0,313.816,C2,324.28899999999993,339.4889999999999,ARRIVED,10.472999999999956,15.199999999999989,25.672999999999945
P00045,313.976,4,1,1,1.0,313.976,C3,333.27199999999993,410.47199999999987,ARRIVED,19.295999999999935,77.19999999999993,96.49599999999987
P00046,317.836,4,1,1,1.0,317.836,C3,333.27199999999993,410.47199999999987,ARRIVED,15.435999999999922,77.19999999999993,92.63599999999985
P00047,318.32,8,1,1,1.0,318.32,C3,348.6719999999999,410.47199999999987,ARRIVED,30.35199999999992,61.799999999999955,92.15199999999987
P00048,331.062,7,1,1,1.0,331.062,C2,358.4889999999999,389.0889999999999,ARRIVED,27.426999999999907,30.599999999999966,58.02699999999987
P00049,345.827,5,1,1,1.0,345.827,C3,385.6719999999999,410.47199999999987,ARRIVED,39.844999999999914,24.799999999999955,64.64499999999987
P00050,349.44,6,1,1,1.0,349.44,C3,358.3719999999999,410.47199999999987,ARRIVED,8.931999999999903,52.099999999999966,61.03199999999987
P00051,350.082,6,1,1,1.0,350.082,C3,358.3719999999999,410.47199999999987,ARRIVED,8.289999999999907,52.099999999999966,60.38999999999987
P00052,350.608,4,1,1,1.0,350.608,C3,392.8719999999999,410.47199999999987,ARRIVED,42.263999999999896,17.599999999999966,59.86399999999986
P00053,353.193,8,1,1,1.0,353.193,C3,369.4719999999999,410.47199999999987,ARRIVED,16.27899999999994,40.99999999999994,57.27899999999988
P00054,356.761,6,1,1,1.0,356.761,C3,358.3719999999999,410.47199999999987,ARRIVED,1.6109999999998763,52.099999999999966,53.71099999999984
P00055,359.037,8,1,1,1.0,359.037,C2,365.6889999999999,389.0889999999999,ARRIVED,6.65199999999993,23.399999999999977,30.051999999999907
P00056,380.763,6,1,1,1.0,380.763,C2,405.5889999999999,449.2889999999998,ARRIVED,24.825999999999908,43.69999999999993,68.52599999999984
P00057,403.984,6,1,1,1.0,403.984,C1,418.984,462.9839999999999,ARRIVED,15.0,43.99999999999994,58.99999999999994
P00058,407.008,8,1,1,1.0,407.008,C2,415.2889999999999,449.2889999999998,ARRIVED,8.280999999999892,33.99999999999994,42.280999999999835
P00059,411.927,8,1,1,1.0,411.927,C3,431.97199999999987,485.9719999999998,ARRIVED,20.044999999999845,53.99999999999994,74.04499999999979
P00060,415.836,6,1,1,1.0,415.836,C3,441.67199999999985,485.9719999999998,ARRIVED,25.835999999999842,44.299999999999955,70.1359999999998
P00061,416.115,3,1,1,1.0,416.115,C3,473.2719999999998,485.9719999999998,ARRIVED,57.15699999999981,12.699999999999989,69.8569999999998
P00062,417.137,5,1,1,1.0,417.137,C2,427.48899999999986,449.2889999999998,ARRIVED,10.351999999999862,21.799999999999955,32.151999999999816
P00063,419.491,5,1,1,1.0,419.491,C1,440.58399999999995,462.9839999999999,ARRIVED,21.09299999999996,22.399999999999977,43.49299999999994
P00064,419.691,3,1,1,1.0,419.691,C2,437.18899999999985,449.2889999999998,ARRIVED,17.497999999999877,12.099999999999966,29.597999999999843
P00065,420.457,7,1,1,1.0,420.457,C1,426.18399999999997,462.9839999999999,ARRIVED,5.726999999999975,36.799999999999955,42.52699999999993
P00066,421.978,6,1,1,1.0,421.978,C1,433.38399999999996,462.9839999999999,ARRIVED,11.405999999999949,29.599999999999966,41.005999999999915
P00067,422.554,3,1,1,1.0,422.554,C1,450.28399999999993,462.9839999999999,ARRIVED,27.72999999999996,12.699999999999989,40.42999999999995
P00068,435.021,7,1,1,1.0,435.021,C3,458.57199999999983,485.9719999999998,ARRIVED,23.550999999999817,27.399999999999977,50.950999999999794
P00069,436.169,8,1,1,1.0,436.169,C3,451.37199999999984,485.9719999999998,ARRIVED,15.20299999999986,34.599999999999966,49.80299999999983
P00070,441.646,5,1,1,1.0,441.646,C2,463.2889999999998,478.5889999999998,ARRIVED,21.6429999999998,15.300000000000011,36.94299999999981
P00071,458.894,3,1,1,1.0,458.894,C1,471.9839999999999,487.5839999999999,ARRIVED,13.089999999999918,15.599999999999966,28.689999999999884
P00072,467.816,2,1,1,1.0,467.816,C1,479.1839999999999,487.5839999999999,ARRIVED,11.367999999999938,8.399999999999977,19.767999999999915
P00073,476.191,6,1,1,1.0,476.191,C2,495.0889999999998,512.8889999999998,ARRIVED,18.897999999999854,17.799999999999955,36.69799999999981
P00074,483.07,2,1,1,1.0,483.07,C1,494.0839999999999,542.4839999999999,ARRIVED,11.013999999999896,48.400000000000034,59.41399999999993
P00075,491.744,8,1,1,1.0,491.744,C1,513.7839999999999,542.4839999999999,ARRIVED,22.03999999999985,28.700000000000045,50.739999999999895
P00076,507.666,4,1,1,1.0,507.666,C1,528.4839999999999,542.4839999999999,ARRIVED,20.817999999999927,14.0,34.81799999999993
P00077,544.121,8,1,1,1.0,544.121,C2,564.121,586.921,ARRIVED,20.0,22.800000000000068,42.80000000000007
P00078,550.078,6,1,1,1.0,550.078,C3,565.078,582.878,ARRIVED,15.0,17.800000000000068,32.80000000000007
P00079,557.016,8,1,1,1.0,557.016,C1,577.016,599.816,ARRIVED,20.0,22.800000000000068,42.80000000000007
P00080,569.416,4,1,1,1.0,569.416,C3,594.378,644.3780000000002,ARRIVED,24.96199999999999,50.000000000000114,74.9620000000001
P00081,570.26,6,1,1,1.0,570.26,C2,618.1210000000001,636.5210000000002,ARRIVED,47.861000000000104,18.40000000000009,66.2610000000002
P00082,572.433,8,1,1,1.0,572.433,C2,608.421,636.5210000000002,ARRIVED,35.988000000000056,28.100000000000136,64.08800000000019
P00083,584.858,8,1,1,1.0,584.858,C1,621.316,644.1160000000001,ARRIVED,36.458000000000084,22.800000000000068,59.25800000000015
P00084,585.584,2,1,1,1.0,585.584,C3,604.0780000000001,644.3780000000002,ARRIVED,18.494000000000142,40.30000000000007,58.79400000000021
P00085,597.176,4,1,1,1.0,597.176,C3,613.7780000000001,644.3780000000002,ARRIVED,16.60200000000009,30.600000000000023,47.20200000000011
P00086,598.939,4,1,1,1.0,598.939,C3,613.7780000000001,644.3780000000002,ARRIVED,14.83900000000017,30.600000000000023,45.43900000000019
P00087,616.474,6,1,1,1.0,616.474,C3,624.1780000000001,644.3780000000002,ARRIVED,7.704000000000065,20.200000000000045,27.90400000000011
P00088,626.874,2,1,1,1.0,626.874,C2,643.0210000000002,650.8210000000003,ARRIVED,16.147000000000162,7.800000000000068,23.94700000000023
P00089,645.804,7,1,1,1.0,645.804,C2,669.8210000000003,690.1210000000003,ARRIVED,24.01700000000028,20.300000000000068,44.31700000000035
P00090,656.005,3,1,1,1.0,656.005,C1,663.505,673.8050000000001,ARRIVED,7.5,10.300000000000068,17.800000000000068
