car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,900.0,333.0,567.0,273,273,1.3974510375211537,0.09316340250141025,3585.9999999999864,350.73900000001436
C2,754.0,326.0,428.0,225,225,0.8978282507010161,0.05985521671340108,2976.199999999993,949.161000000011
C3,750.0,290.0,460.0,221,221,1.0259502970676528,0.06839668647117686,2950.4999999999945,962.7500000000093
