car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,880.0,349.0,531.0,274,274,1.2754387389490545,0.0850292492632703,3541.999999999987,398.8400000000133
C2,738.0,311.0,427.0,224,224,0.9232073537584072,0.06154715691722715,2939.399999999993,997.852000000008
C3,766.0,288.0,478.0,215,215,1.0765842916564685,0.07177228611043124,2964.6999999999953,966.9940000000103
