car_id,total_distance_floors,empty_distance_floors,loaded_distance_floors,stop_count,door_open_count,average_load,average_occupancy_rate,busy_seconds,idle_seconds
C1,810.0,311.0,499.0,244,244,1.1950381070824945,0.07966920713883296,3216.499999999993,703.37500000001
C2,714.0,264.0,450.0,226,226,1.1596401248596961,0.07730934165731308,2891.899999999995,981.8880000000088
C3,706.0,266.0,440.0,227,227,1.0918742805850736,0.07279161870567158,2881.7999999999965,1059.7710000000102
